numMC,PL,PL%,
7651,-0.0012,-0.1200,
7652,0.013,1.3000,
7653,0.0011,0.1100,
7654,0.001,0.1000,
7655,0.0006,0.0600,
7656,0.0002,0.0200,
7657,-0.0045,-0.4500,
7658,0.0001,0.0100,
7659,-0.0002,-0.0200,
7660,0.0002,0.0200,
7661,-0.0024,-0.2400,
7662,0.002,0.2000,
7663,-0.0008,-0.0800,
7664,0.0024,0.2400,
7665,0.0024,0.2400,
7666,0.0005,0.0500,
7667,-0.0017,-0.1700,
7668,0.0687,6.8700,
7669,0.0006,0.0600,
7670,0.0035,0.3500,
7671,0.0024,0.2400,
7672,0.0001,0.0100,
7673,-0.0017,-0.1700,
7674,0.0009,0.0900,
7675,0.0034,0.3400,
7676,-0.0007,-0.0700,
7677,-0.0056,-0.5600,
7678,-0.0026,-0.2600,
7679,-0.0019,-0.1900,
7680,-0.0003,-0.0300,
7681,-0.0001,-0.0100,
7682,-0.0095,-0.9500,
7683,-0.0008,-0.0800,
7684,0.0019,0.1900,
7685,0.0086,0.8600,
7686,-0.0047,-0.4700,
7687,-0.0007,-0.0700,
7688,0.0244,2.4400,
7689,-0.0029,-0.2900,
7690,0.0011,0.1100,
7691,-0.002,-0.2000,
7692,0.001,0.1000,
7693,-0.0014,-0.1400,
7694,-0.0019,-0.1900,
7695,0.0026,0.2600,
7696,-0.0119,-1.1900,
7697,0.0001,0.0100,
7698,-0.0013,-0.1300,
7699,0.0164,1.6400,
7700,-0.0014,-0.1400,
7701,-0.0105,-1.0500,
7702,-0.0065,-0.6500,
7703,-0.0005,-0.0500,
7704,-0.0152,-1.5200,
7705,-0.0016,-0.1600,
7706,-0.0023,-0.2300,
7707,0.016,1.6000,
7708,0.0009,0.0900,
7709,-0.0027,-0.2700,
7710,-0.0014,-0.1400,
7711,0.0046,0.4600,
7712,0.001,0.1000,
7713,-0.002,-0.2000,
7714,-0.0036,-0.3600,
7715,0.0004,0.0400,
7716,-0.0007,-0.0700,
7717,0.0002,0.0200,
7718,-0.0071,-0.7100,
7719,-0.0033,-0.3300,
7720,-0.0007,-0.0700,
7721,-0.0013,-0.1300,
7722,-0.0062,-0.6200,
7723,0.0027,0.2700,
7724,0,0.0000,
7725,0.0054,0.5400,
7726,-0.0012,-0.1200,
7727,-0.0061,-0.6100,
7728,0.0006,0.0600,
7729,-0.0092,-0.9200,
7730,-0.0522,-5.2200,
7731,0.0031,0.3100,
7732,0.0022,0.2200,
7733,-0.0014,-0.1400,
7734,-0.0103,-1.0300,
7735,-0.0053,-0.5300,
7736,-0.0007,-0.0700,
7737,-0.0009,-0.0900,
7738,-0.0007,-0.0700,
7739,-0.0017,-0.1700,
7740,-0.0019,-0.1900,
7741,-0.0047,-0.4700,
7742,0.0039,0.3900,
7743,-0.0061,-0.6100,
7744,-0.0068,-0.6800,
7745,-0.0018,-0.1800,
7746,-0.0008,-0.0800,
7747,-0.0136,-1.3600,
7748,-0.0019,-0.1900,
7749,0.0048,0.4800,
7750,0.0004,0.0400,
7751,-0.0128,-1.2800,
7752,-0.0056,-0.5600,
7753,-0.0097,-0.9700,
7754,0.0023,0.2300,
7755,-0.0049,-0.4900,
7756,0.0003,0.0300,
7757,0.0026,0.2600,
7758,0.0059,0.5900,
7759,0.0024,0.2400,
7760,-0.0055,-0.5500,
7761,-0.0236,-2.3600,
7762,-0.0035,-0.3500,
7763,0.0011,0.1100,
7764,0.0074,0.7400,
7765,-0.0006,-0.0600,
7766,-0.0112,-1.1200,
7767,0.0012,0.1200,
7768,-0.0042,-0.4200,
7769,-0.0061,-0.6100,
7770,-0.0125,-1.2500,
7771,0.0002,0.0200,
7772,0.0014,0.1400,
7773,-0.0034,-0.3400,
7774,-0.0238,-2.3800,
7775,0.0017,0.1700,
7776,-0.002,-0.2000,
7777,-0.0012,-0.1200,
7778,-0.0022,-0.2200,
7779,0.0017,0.1700,
7780,0.0086,0.8600,
7781,-0.0029,-0.2900,
7782,-0.0031,-0.3100,
7783,-0.0008,-0.0800,
7784,0.0013,0.1300,
7785,0.0006,0.0600,
7786,0,0.0000,
7787,-0.0032,-0.3200,
7788,-0.0007,-0.0700,
7789,-0.0036,-0.3600,
7790,-0.0027,-0.2700,
7791,0.0018,0.1800,
7792,-0.0004,-0.0400,
7793,0.0006,0.0600,
7794,-0.0223,-2.2300,
7795,-0.0011,-0.1100,
7796,-0.0033,-0.3300,
7797,0.0069,0.6900,
7798,-0.0121,-1.2100,
7799,-0.0093,-0.9300,
7800,-0.0014,-0.1400,
7801,0.0008,0.0800,
7802,-0.0038,-0.3800,
7803,-0.0022,-0.2200,
7804,-0.0038,-0.3800,
7805,0.0005,0.0500,
7806,-0.0027,-0.2700,
7807,0.0003,0.0300,
7808,-0.0059,-0.5900,
7809,-0.0038,-0.3800,
7810,-0.0134,-1.3400,
7811,-0.0098,-0.9800,
7812,-0.0015,-0.1500,
7813,-0.0003,-0.0300,
7814,0.0069,0.6900,
7815,-0.0004,-0.0400,
7816,-0.0066,-0.6600,
7817,0.0012,0.1200,
7818,0.0002,0.0200,
7819,-0.0003,-0.0300,
7820,0.0047,0.4700,
7821,-0.0147,-1.4700,
7822,0.0045,0.4500,
7823,-0.0002,-0.0200,
7824,0.0005,0.0500,
7825,-0.0116,-1.1600,
7826,-0.001,-0.1000,
7827,0,0.0000,
7828,0.0057,0.5700,
7829,-0.0034,-0.3400,
7830,0.0004,0.0400,
7831,0.0004,0.0400,
7832,-0.0258,-2.5800,
7833,-0.0011,-0.1100,
7834,-0.0017,-0.1700,
7835,0.0035,0.3500,
7836,-0.0001,-0.0100,
7837,-0.0029,-0.2900,
7838,-0.0003,-0.0300,
7839,-0.002,-0.2000,
7840,0.0001,0.0100,
7841,-0.0005,-0.0500,
7842,-0.0014,-0.1400,
7843,0.0008,0.0800,
7844,0.0024,0.2400,
7845,0.0046,0.4600,
7846,-0.0042,-0.4200,
7847,-0.0036,-0.3600,
7848,-0.0041,-0.4100,
7849,-0.0035,-0.3500,
7850,-0.0029,-0.2900,
7851,-0.0004,-0.0400,
7852,-0.0005,-0.0500,
7853,0.0051,0.5100,
7854,0.0018,0.1800,
7855,0.0029,0.2900,
7856,-0.0001,-0.0100,
7857,-0.0032,-0.3200,
7858,-0.0009,-0.0900,
7859,-0.0008,-0.0800,
7860,0.0064,0.6400,
7861,-0.006,-0.6000,
7862,-0.0012,-0.1200,
7863,0.0021,0.2100,
7864,-0.0009,-0.0900,
7865,-0.0154,-1.5400,
7866,0.0006,0.0600,
7867,-0.0039,-0.3900,
7868,-0.0034,-0.3400,
7869,0.0015,0.1500,
7870,0.0026,0.2600,
7871,0.0039,0.3900,
7872,0.0139,1.3900,
7873,-0.0016,-0.1600,
7874,-0.001,-0.1000,
7875,-0.0005,-0.0500,
7876,-0.0047,-0.4700,
7877,-0.0013,-0.1300,
7878,-0.0013,-0.1300,
7879,0.0036,0.3600,
7880,-0.0015,-0.1500,
7881,0.0008,0.0800,
7882,-0.0051,-0.5100,
7883,-0.0017,-0.1700,
7884,0.0082,0.8200,
7885,-0.0284,-2.8400,
7886,-0.0126,-1.2600,
7887,-0.0015,-0.1500,
7888,-0.0013,-0.1300,
7889,0.0061,0.6100,
7890,0.004,0.4000,
7891,0.0026,0.2600,
7892,0.0013,0.1300,
7893,0.0106,1.0600,
7894,-0.0077,-0.7700,
7895,-0.0016,-0.1600,
7896,-0.001,-0.1000,
7897,-0.0061,-0.6100,
7898,-0.0018,-0.1800,
7899,-0.0076,-0.7600,
7900,0.0004,0.0400,
7901,0.0017,0.1700,
7902,0.0001,0.0100,
7903,-0.0006,-0.0600,
7904,-0.0038,-0.3800,
7905,-0.0037,-0.3700,
7906,0.0023,0.2300,
7907,0.0019,0.1900,
7908,0.003,0.3000,
7909,-0.0039,-0.3900,
7910,0.0021,0.2100,
7911,-0.006,-0.6000,
7912,-0.001,-0.1000,
7913,0.0009,0.0900,
7914,-0.0002,-0.0200,
7915,0.002,0.2000,
7916,0.0005,0.0500,
7917,-0.0029,-0.2900,
7918,-0.0006,-0.0600,
7919,-0.0161,-1.6100,
7920,0.0016,0.1600,
7921,-0.0218,-2.1800,
7922,-0.0011,-0.1100,
7923,0.0065,0.6500,
7924,-0.0004,-0.0400,
7925,-0.0002,-0.0200,
7926,-0.0032,-0.3200,
7927,-0.0092,-0.9200,
7928,0.0009,0.0900,
7929,-0.0004,-0.0400,
7930,-0.0011,-0.1100,
7931,0.0004,0.0400,
7932,-0.0011,-0.1100,
7933,-0.0032,-0.3200,
7934,0.0004,0.0400,
7935,0.0005,0.0500,
7936,0.0165,1.6500,
7937,-0.0007,-0.0700,
7938,0.0005,0.0500,
7939,0.0035,0.3500,
7940,0.0009,0.0900,
7941,0.0083,0.8300,
7942,-0.006,-0.6000,
7943,-0.0053,-0.5300,
7944,-0.0161,-1.6100,
7945,0.0014,0.1400,
7946,-0.0005,-0.0500,
7947,0.0023,0.2300,
7948,-0.0006,-0.0600,
7949,0.0016,0.1600,
7950,0.0029,0.2900,
7951,-0.0065,-0.6500,
7952,-0.0019,-0.1900,
7953,-0.0057,-0.5700,
7954,0.008,0.8000,
7955,0.0016,0.1600,
7956,-0.0007,-0.0700,
7957,-0.0009,-0.0900,
7958,0.0001,0.0100,
7959,-0.0043,-0.4300,
7960,-0.0168,-1.6800,
7961,-0.0021,-0.2100,
7962,-0.0015,-0.1500,
7963,-0.0039,-0.3900,
7964,0.0232,2.3200,
7965,-0.0091,-0.9100,
7966,-0.0064,-0.6400,
7967,-0.0011,-0.1100,
7968,0.0048,0.4800,
7969,0.0013,0.1300,
7970,-0.0071,-0.7100,
7971,0.0012,0.1200,
7972,-0.0055,-0.5500,
7973,-0.0039,-0.3900,
7974,0.0041,0.4100,
7975,0.0006,0.0600,
7976,0.0062,0.6200,
7977,-0.0003,-0.0300,
7978,-0.004,-0.4000,
7979,-0.0027,-0.2700,
7980,-0.002,-0.2000,
7981,0.0002,0.0200,
7982,-0.0014,-0.1400,
7983,0.0015,0.1500,
7984,-0.0008,-0.0800,
7985,-0.0136,-1.3600,
7986,0.0006,0.0600,
7987,-0.0043,-0.4300,
7988,0.005,0.5000,
7989,0.0158,1.5800,
7990,0.0048,0.4800,
7991,0.0061,0.6100,
7992,-0.0154,-1.5400,
7993,0,0.0000,
7994,-0.0046,-0.4600,
7995,0.0017,0.1700,
7996,-0.0044,-0.4400,
7997,0.0006,0.0600,
7998,0.0016,0.1600,
7999,-0.0038,-0.3800,
8000,0.0001,0.0100,
8001,-0.0002,-0.0200,
8002,-0.0003,-0.0300,
8003,-0.0089,-0.8900,
8004,0.014,1.4000,
8005,-0.0033,-0.3300,
8006,-0.0011,-0.1100,
8007,0.0032,0.3200,
8008,-0.009,-0.9000,
8009,0.0054,0.5400,
8010,-0.0055,-0.5500,
8011,-0.0573,-5.7300,
8012,0.0002,0.0200,
8013,0.0004,0.0400,
8014,-0.0018,-0.1800,
8015,-0.0315,-3.1500,
8016,-0.0006,-0.0600,
8017,0,0.0000,
8018,-0.0083,-0.8300,
8019,-0.0296,-2.9600,
8020,-0.0025,-0.2500,
8021,0,0.0000,
8022,0.0013,0.1300,
8023,-0.0058,-0.5800,
8024,0.0037,0.3700,
8025,0.0045,0.4500,
8026,0.0008,0.0800,
8027,-0.0005,-0.0500,
8028,0,0.0000,
8029,-0.0017,-0.1700,
8030,0.0005,0.0500,
8031,0.0001,0.0100,
8032,-0.0014,-0.1400,
8033,-0.0009,-0.0900,
8034,-0.0009,-0.0900,
8035,-0.0008,-0.0800,
8036,-0.0008,-0.0800,
8037,-0.013,-1.3000,
8038,-0.0004,-0.0400,
8039,0.0006,0.0600,
8040,-0.0002,-0.0200,
8041,-0.0111,-1.1100,
8042,-0.0008,-0.0800,
8043,0.001,0.1000,
8044,0.0035,0.3500,
8045,-0.0043,-0.4300,
8046,-0.0027,-0.2700,
8047,-0.003,-0.3000,
8048,0.007,0.7000,
8049,-0.0042,-0.4200,
8050,0.0014,0.1400,
8051,-0.0068,-0.6800,
8052,-0.0007,-0.0700,
8053,0.0007,0.0700,
8054,0.0169,1.6900,
8055,-0.0075,-0.7500,
8056,0.0004,0.0400,
8057,-0.0022,-0.2200,
8058,0.001,0.1000,
8059,-0.0217,-2.1700,
8060,-0.0169,-1.6900,
8061,0.0005,0.0500,
8062,-0.003,-0.3000,
8063,0.0032,0.3200,
8064,0.0003,0.0300,
8065,-0.0018,-0.1800,
8066,-0.0041,-0.4100,
8067,0.0018,0.1800,
8068,-0.0113,-1.1300,
8069,0.0054,0.5400,
8070,0.0037,0.3700,
8071,-0.0021,-0.2100,
8072,-0.0006,-0.0600,
8073,0.0057,0.5700,
8074,0.0007,0.0700,
8075,-0.0012,-0.1200,
8076,-0.0079,-0.7900,
8077,0.0009,0.0900,
8078,0.0033,0.3300,
8079,0.0006,0.0600,
8080,0.0019,0.1900,
8081,0.0025,0.2500,
8082,-0.0009,-0.0900,
8083,0.0001,0.0100,
8084,-0.0006,-0.0600,
8085,-0.0044,-0.4400,
8086,-0.0051,-0.5100,
8087,0.0038,0.3800,
8088,0.0027,0.2700,
8089,-0.0033,-0.3300,
8090,-0.0147,-1.4700,
8091,-0.0012,-0.1200,
8092,0.0045,0.4500,
8093,0.0042,0.4200,
8094,0.0005,0.0500,
8095,-0.013,-1.3000,
8096,-0.0019,-0.1900,
8097,0.0025,0.2500,
8098,-0.0017,-0.1700,
8099,-0.0001,-0.0100,
8100,-0.002,-0.2000,
8101,0.0003,0.0300,
8102,-0.0041,-0.4100,
8103,-0.0032,-0.3200,
8104,0.0017,0.1700,
8105,0.0015,0.1500,
8106,-0.0098,-0.9800,
8107,0.0005,0.0500,
8108,-0.0011,-0.1100,
8109,0.0009,0.0900,
8110,-0.0063,-0.6300,
8111,0.0038,0.3800,
8112,-0.0244,-2.4400,
8113,0.004,0.4000,
8114,0.003,0.3000,
8115,0.0009,0.0900,
8116,-0.0054,-0.5400,
8117,-0.0006,-0.0600,
8118,0.0071,0.7100,
8119,-0.0007,-0.0700,
8120,0.002,0.2000,
8121,0.0082,0.8200,
8122,-0.0029,-0.2900,
8123,-0.0027,-0.2700,
8124,0.0019,0.1900,
8125,-0.0021,-0.2100,
8126,-0.0003,-0.0300,
8127,0.0013,0.1300,
8128,0,0.0000,
8129,-0.0069,-0.6900,
8130,0.0005,0.0500,
8131,0.0023,0.2300,
8132,-0.0027,-0.2700,
8133,-0.0031,-0.3100,
8134,-0.0065,-0.6500,
8135,0.0024,0.2400,
8136,-0.0043,-0.4300,
8137,0.0182,1.8200,
8138,-0.0192,-1.9200,
8139,-0.0045,-0.4500,
8140,-0.0028,-0.2800,
8141,0.0009,0.0900,
8142,-0.0076,-0.7600,
8143,0.0016,0.1600,
8144,-0.0001,-0.0100,
8145,-0.0006,-0.0600,
8146,-0.0018,-0.1800,
8147,0.0002,0.0200,
8148,0.0044,0.4400,
8149,0.0023,0.2300,
8150,-0.0013,-0.1300,
8151,0.0022,0.2200,
8152,0.0009,0.0900,
8153,0.0012,0.1200,
8154,0.0072,0.7200,
8155,-0.0034,-0.3400,
8156,0,0.0000,
8157,0.0028,0.2800,
8158,-0.002,-0.2000,
8159,-0.0023,-0.2300,
8160,0.0001,0.0100,
8161,0.0004,0.0400,
8162,-0.001,-0.1000,
8163,0.002,0.2000,
8164,-0.0108,-1.0800,
8165,0.0041,0.4100,
8166,-0.0026,-0.2600,
8167,0.016,1.6000,
8168,-0.0035,-0.3500,
8169,0.0005,0.0500,
8170,-0.0001,-0.0100,
8171,-0.0022,-0.2200,
8172,-0.0098,-0.9800,
8173,0.003,0.3000,
8174,0.0015,0.1500,
8175,-0.0008,-0.0800,
8176,-0.0037,-0.3700,
8177,-0.0072,-0.7200,
8178,-0.0023,-0.2300,
8179,-0.0088,-0.8800,
8180,0.014,1.4000,
8181,0.003,0.3000,
8182,0.0016,0.1600,
8183,-0.0022,-0.2200,
8184,0.0111,1.1100,
8185,0.0027,0.2700,
8186,0.0003,0.0300,
8187,-0.0021,-0.2100,
8188,-0.0008,-0.0800,
8189,0.0017,0.1700,
8190,-0.001,-0.1000,
8191,-0.0003,-0.0300,
8192,0.0008,0.0800,
8193,-0.0044,-0.4400,
8194,-0.0711,-7.1100,
8195,-0.0209,-2.0900,
8196,0.0084,0.8400,
8197,-0.0009,-0.0900,
8198,-0.0006,-0.0600,
8199,0.004,0.4000,
8200,-0.0003,-0.0300,
8201,-0.0006,-0.0600,
8202,0.0043,0.4300,
8203,0.0006,0.0600,
8204,-0.0022,-0.2200,
8205,0.0003,0.0300,
8206,-0.0007,-0.0700,
8207,-0.0027,-0.2700,
8208,0.0003,0.0300,
8209,-0.0007,-0.0700,
8210,0.0024,0.2400,
8211,-0.0138,-1.3800,
8212,0.003,0.3000,
8213,-0.0024,-0.2400,
8214,0.0117,1.1700,
8215,0.0014,0.1400,
8216,-0.0008,-0.0800,
8217,-0.0041,-0.4100,
8218,0.0014,0.1400,
8219,-0.0004,-0.0400,
8220,-0.0011,-0.1100,
8221,-0.0004,-0.0400,
8222,0.0022,0.2200,
8223,-0.0031,-0.3100,
8224,-0.0257,-2.5700,
8225,0.003,0.3000,
8226,-0.0005,-0.0500,
8227,0.0017,0.1700,
8228,0.0016,0.1600,
8229,-0.02,-2.0000,
8230,0.0085,0.8500,
8231,-0.0057,-0.5700,
8232,-0.0012,-0.1200,
8233,0.0001,0.0100,
8234,-0.0045,-0.4500,
8235,-0.0004,-0.0400,
8236,-0.0037,-0.3700,
8237,-0.0009,-0.0900,
8238,0.0022,0.2200,
8239,0.0007,0.0700,
8240,-0.0014,-0.1400,
8241,-0.0027,-0.2700,
8242,0.0024,0.2400,
8243,-0.0039,-0.3900,
8244,0.0003,0.0300,
8245,0,0.0000,
8246,-0.0036,-0.3600,
8247,-0.0011,-0.1100,
8248,-0.0112,-1.1200,
8249,0.0017,0.1700,
8250,-0.0015,-0.1500,
8251,-0.0041,-0.4100,
8252,-0.0041,-0.4100,
8253,0.0068,0.6800,
8254,0.0042,0.4200,
8255,-0.0053,-0.5300,
8256,-0.005,-0.5000,
8257,-0.0296,-2.9600,
8258,-0.0018,-0.1800,
8259,-0.0032,-0.3200,
8260,-0.002,-0.2000,
8261,-0.0002,-0.0200,
8262,-0.0088,-0.8800,
8263,-0.0091,-0.9100,
8264,-0.0021,-0.2100,
8265,-0.0006,-0.0600,
8266,-0.0408,-4.0800,
8267,-0.0001,-0.0100,
8268,-0.0011,-0.1100,
8269,0.0126,1.2600,
8270,0.0005,0.0500,
8271,-0.0008,-0.0800,
8272,0.0004,0.0400,
8273,0.0018,0.1800,
8274,-0.0045,-0.4500,
8275,-0.0019,-0.1900,
8276,-0.0066,-0.6600,
8277,-0.0013,-0.1300,
8278,-0.0729,-7.2900,
8279,-0.0008,-0.0800,
8280,0.0019,0.1900,
8281,-0.0008,-0.0800,
8282,0.0018,0.1800,
8283,-0.0096,-0.9600,
8284,-0.001,-0.1000,
8285,0.003,0.3000,
8286,0.0008,0.0800,
8287,0.0003,0.0300,
8288,-0.0116,-1.1600,
8289,0.0001,0.0100,
8290,0.0054,0.5400,
8291,0.0104,1.0400,
8292,0.0045,0.4500,
8293,0.0023,0.2300,
8294,0,0.0000,
8295,-0.0052,-0.5200,
8296,-0.0013,-0.1300,
8297,-0.0026,-0.2600,
8298,0.0003,0.0300,
8299,-0.0017,-0.1700,
8300,-0.0003,-0.0300,
8301,-0.0014,-0.1400,
8302,0.0005,0.0500,
8303,-0.0023,-0.2300,
8304,-0.0042,-0.4200,
8305,0.0046,0.4600,
8306,-0.0013,-0.1300,
8307,-0.0083,-0.8300,
8308,-0.0035,-0.3500,
8309,-0.0085,-0.8500,
8310,-0.0021,-0.2100,
8311,0.0049,0.4900,
8312,-0.0224,-2.2400,
8313,0.0011,0.1100,
8314,-0.0013,-0.1300,
8315,-0.0035,-0.3500,
8316,0.0041,0.4100,
8317,0.0004,0.0400,
8318,0.0016,0.1600,
8319,-0.0011,-0.1100,
8320,-0.0021,-0.2100,
8321,0.001,0.1000,
8322,0.0036,0.3600,
8323,-0.0062,-0.6200,
8324,0.0039,0.3900,
8325,0.0021,0.2100,
8326,0.0002,0.0200,
8327,0.0011,0.1100,
8328,-0.0012,-0.1200,
8329,0.0075,0.7500,
8330,-0.0018,-0.1800,
8331,0.0033,0.3300,
8332,0.0015,0.1500,
8333,0.0011,0.1100,
8334,-0.0062,-0.6200,
8335,0.0009,0.0900,
8336,-0.0008,-0.0800,
8337,-0.0006,-0.0600,
8338,0.001,0.1000,
8339,-0.0064,-0.6400,
8340,-0.0027,-0.2700,
8341,-0.0004,-0.0400,
8342,-0.0034,-0.3400,
8343,-0.0002,-0.0200,
8344,0.0048,0.4800,
8345,-0.0072,-0.7200,
8346,0.0006,0.0600,
8347,-0.0172,-1.7200,
8348,-0.004,-0.4000,
8349,0.0231,2.3100,
8350,0.0232,2.3200,
8351,-0.0025,-0.2500,
8352,-0.0019,-0.1900,
8353,0.0074,0.7400,
8354,0.0046,0.4600,
8355,-0.0023,-0.2300,
8356,0.001,0.1000,
8357,-0.0075,-0.7500,
8358,-0.0002,-0.0200,
8359,-0.0091,-0.9100,
8360,0.0003,0.0300,
8361,0.0013,0.1300,
8362,-0.0002,-0.0200,
8363,-0.0019,-0.1900,
8364,0.0011,0.1100,
8365,-0.001,-0.1000,
8366,-0.0019,-0.1900,
8367,0.0002,0.0200,
8368,-0.0013,-0.1300,
8369,0.0016,0.1600,
8370,0.0029,0.2900,
8371,0.0052,0.5200,
8372,0.0017,0.1700,
8373,-0.0029,-0.2900,
8374,-0.007,-0.7000,
8375,0.0185,1.8500,
8376,-0.0013,-0.1300,
8377,0.0027,0.2700,
8378,0.0044,0.4400,
8379,-0.0046,-0.4600,
8380,-0.0047,-0.4700,
8381,-0.0071,-0.7100,
8382,0.0007,0.0700,
8383,-0.0041,-0.4100,
8384,0.0019,0.1900,
8385,0.0001,0.0100,
8386,0.0011,0.1100,
8387,0.0013,0.1300,
8388,-0.0054,-0.5400,
8389,0.0018,0.1800,
8390,0.0024,0.2400,
8391,0.0031,0.3100,
8392,-0.0086,-0.8600,
8393,-0.003,-0.3000,
8394,0.0058,0.5800,
8395,0.007,0.7000,
8396,-0.0011,-0.1100,
8397,-0.0016,-0.1600,
8398,-0.0006,-0.0600,
8399,0.0055,0.5500,
8400,0.002,0.2000,
8401,0.0021,0.2100,
8402,-0.0007,-0.0700,
8403,-0.0013,-0.1300,
8404,0.0055,0.5500,
8405,-0.0046,-0.4600,
8406,-0.0058,-0.5800,
8407,0.003,0.3000,
8408,0.0023,0.2300,
8409,0.0059,0.5900,
8410,-0.0011,-0.1100,
8411,-0.0001,-0.0100,
8412,-0.0018,-0.1800,
8413,-0.0031,-0.3100,
8414,-0.0061,-0.6100,
8415,0.0002,0.0200,
8416,-0.0016,-0.1600,
8417,0.0003,0.0300,
8418,-0.0039,-0.3900,
8419,-0.0017,-0.1700,
8420,0.004,0.4000,
8421,0.0014,0.1400,
8422,-0.0008,-0.0800,
8423,-0.0202,-2.0200,
8424,-0.0016,-0.1600,
8425,0.0015,0.1500,
8426,-0.0126,-1.2600,
8427,-0.0012,-0.1200,
8428,-0.0051,-0.5100,
8429,-0.0019,-0.1900,
8430,0.0003,0.0300,
8431,0.0188,1.8800,
8432,-0.0012,-0.1200,
8433,-0.0003,-0.0300,
8434,-0.0167,-1.6700,
8435,-0.0025,-0.2500,
8436,0.0057,0.5700,
8437,0.0004,0.0400,
8438,-0.0012,-0.1200,
8439,-0.0008,-0.0800,
8440,-0.0019,-0.1900,
8441,0,0.0000,
8442,0.0011,0.1100,
8443,-0.0004,-0.0400,
8444,-0.0016,-0.1600,
8445,-0.0207,-2.0700,
8446,0.0021,0.2100,
8447,-0.0037,-0.3700,
8448,0.0006,0.0600,
8449,-0.0042,-0.4200,
8450,-0.0063,-0.6300,
8451,0.0017,0.1700,
8452,-0.0044,-0.4400,
8453,-0.0121,-1.2100,
8454,-0.0011,-0.1100,
8455,0.0013,0.1300,
8456,-0.0003,-0.0300,
8457,-0.0033,-0.3300,
8458,0.0002,0.0200,
8459,0,0.0000,
8460,-0.0089,-0.8900,
8461,-0.0045,-0.4500,
8462,-0.0023,-0.2300,
8463,0,0.0000,
8464,-0.0003,-0.0300,
8465,-0.0039,-0.3900,
8466,0.0028,0.2800,
8467,0.0108,1.0800,
8468,0.005,0.5000,
8469,-0.007,-0.7000,
8470,-0.0047,-0.4700,
8471,0.0058,0.5800,
8472,0.0069,0.6900,
8473,-0.0045,-0.4500,
8474,0.0162,1.6200,
8475,-0.0083,-0.8300,
8476,0,0.0000,
8477,-0.0074,-0.7400,
8478,0.0057,0.5700,
8479,-0.0043,-0.4300,
8480,0.0087,0.8700,
8481,-0.0183,-1.8300,
8482,0.0006,0.0600,
8483,-0.0102,-1.0200,
8484,-0.0004,-0.0400,
8485,0.0027,0.2700,
8486,0.0004,0.0400,
8487,0.0078,0.7800,
8488,0.0012,0.1200,
8489,-0.0033,-0.3300,
8490,0.0011,0.1100,
8491,0.0034,0.3400,
8492,-0.0037,-0.3700,
8493,0.002,0.2000,
8494,-0.0372,-3.7200,
8495,0.0016,0.1600,
8496,-0.0065,-0.6500,
8497,-0.0009,-0.0900,
8498,0.0003,0.0300,
8499,0.0007,0.0700,
8500,0.0017,0.1700,
8501,0.0009,0.0900,
8502,0.0014,0.1400,
8503,0.0014,0.1400,
8504,-0.0021,-0.2100,
8505,0.0006,0.0600,
8506,-0.0051,-0.5100,
8507,-0.0008,-0.0800,
8508,-0.0035,-0.3500,
8509,0.0068,0.6800,
8510,0.0012,0.1200,
8511,-0.0016,-0.1600,
8512,0.0019,0.1900,
8513,-0.0006,-0.0600,
8514,-0.031,-3.1000,
8515,-0.0016,-0.1600,
8516,0.0031,0.3100,
8517,-0.003,-0.3000,
8518,0.0014,0.1400,
8519,-0.0074,-0.7400,
8520,0.0023,0.2300,
8521,-0.0046,-0.4600,
8522,-0.0011,-0.1100,
8523,0.0015,0.1500,
8524,0.0048,0.4800,
8525,-0.0005,-0.0500,
8526,0.0072,0.7200,
8527,-0.0017,-0.1700,
8528,0.0018,0.1800,
8529,-0.0157,-1.5700,
8530,0.0026,0.2600,
8531,0.0022,0.2200,
8532,-0.0005,-0.0500,
8533,-0.0015,-0.1500,
8534,0.0001,0.0100,
8535,0.0031,0.3100,
8536,0,0.0000,
8537,0.0095,0.9500,
8538,0.0037,0.3700,
8539,-0.0022,-0.2200,
8540,-0.0031,-0.3100,
8541,0.0316,3.1600,
8542,0.0066,0.6600,
8543,0.0021,0.2100,
8544,-0.0048,-0.4800,
8545,0.0004,0.0400,
8546,0.0012,0.1200,
8547,0.0028,0.2800,
8548,-0.0032,-0.3200,
8549,-0.002,-0.2000,
8550,0.003,0.3000,
8551,-0.0045,-0.4500,
8552,0.0013,0.1300,
8553,-0.0001,-0.0100,
8554,-0.001,-0.1000,
8555,0.0006,0.0600,
8556,-0.0009,-0.0900,
8557,-0.001,-0.1000,
8558,-0.0322,-3.2200,
8559,0.0012,0.1200,
8560,0.0054,0.5400,
8561,0.0012,0.1200,
8562,0.0002,0.0200,
8563,-0.0067,-0.6700,
8564,0.0028,0.2800,
8565,-0.0002,-0.0200,
8566,0.0004,0.0400,
8567,0.0009,0.0900,
8568,-0.0102,-1.0200,
8569,-0.0008,-0.0800,
8570,0.0019,0.1900,
8571,-0.0043,-0.4300,
8572,-0.0046,-0.4600,
8573,0.0009,0.0900,
8574,-0.0082,-0.8200,
8575,0,0.0000,
8576,0.0017,0.1700,
8577,0.0021,0.2100,
8578,-0.0006,-0.0600,
8579,-0.0013,-0.1300,
8580,0.0004,0.0400,
8581,0.0021,0.2100,
8582,-0.0726,-7.2600,
8583,-0.0005,-0.0500,
