tau,s_tmp,cash,delta,pv,r_for,q,PL
175,326.695,0.692599,-1.93166e-06,3.17564e-06,0.0134802,0.0386979,0.691964
176,329.762,0.692043,-1.68154e-07,2.48484e-07,0.0134736,0.0390337,0.691987
177,331.558,0.692016,-1.07902e-08,2.87366e-08,0.013467,0.0393696,0.692012
178,337.191,0.692038,-2.38808e-10,3.24689e-10,0.0134605,0.0397055,0.692038
179,335.194,0.692063,-7.74963e-11,1.25186e-10,0.0134539,0.0400414,0.692063
180,334.327,0.692089,-1.40522e-11,1.64774e-11,0.0134473,0.0403772,0.692089
expired,334.327,0.692089,-1.40522e-11,0,,,0.692089
0,293.98,165.657,-0.522646,12.0093,,,0
1,291.188,184.07,-0.585861,13.5387,0.0132822,0,-0.0643932
2,293.269,172.073,-0.544928,12.3234,0.0133058,0,-0.0611445
3,294.375,165.357,-0.522094,11.6924,0.0133293,0,-0.0265324
4,297.64,158.703,-0.499718,10.0003,0.0133528,0,-0.0332546
5,298.64,150.579,-0.472496,9.48835,0.0133764,0,-0.015266
6,299.772,144.205,-0.451214,8.93186,0.0133999,0,0.0118029
7,302.903,130.765,-0.406827,7.55189,0.0134235,0,-0.01549
8,303.813,122.605,-0.37995,7.16147,0.013447,0,0.00955117
9,304.594,122.517,-0.379647,6.83078,0.0134706,0,0.0480683
10,304.538,122.429,-0.379342,6.81908,0.0134941,0,0.0856311
11,303.889,122.341,-0.379038,7.03431,0.0135176,0,0.121198
12,304.234,122.252,-0.378732,6.86642,0.0135412,0,0.162678
13,301.653,137.34,-0.428733,7.87569,0.0135647,0,0.135568
14,301.924,137.257,-0.428442,7.7292,0.0135883,0,0.171052
15,307.184,106.056,-0.326855,5.7293,0.0136118,0,-0.0775996
16,310.451,91.0821,-0.278609,4.72006,0.0136353,0,-0.132396
17,311.926,83.851,-0.255416,4.30322,0.0136589,0,-0.123051
18,310.928,83.7503,-0.255082,4.53228,0.0136824,0,-0.0939106
19,310.192,90.7472,-0.277628,4.69764,0.013706,0,-0.0684767
20,311.185,83.529,-0.254421,4.40313,0.0137295,0,-0.0463533
21,313.182,76.4846,-0.231918,3.88034,0.0137531,0,-0.0283444
22,313.11,76.3839,-0.231588,3.86656,0.0137766,0,0.00497188
23,310.627,90.292,-0.276353,4.46012,0.0138001,0,-0.0106804
24,309.392,97.5072,-0.299662,4.77384,0.0138237,0,0.0203416
25,307.135,104.897,-0.323711,5.43023,0.0138472,0,0.0438037
26,306.185,112.495,-0.348513,5.71777,0.0138708,0,0.0678785
27,305.539,112.404,-0.348202,5.90771,0.0138943,0,0.107333
28,307.086,104.602,-0.322781,5.35221,0.0139179,0,0.128552
29,306.34,112.202,-0.347577,5.57026,0.0139414,0,0.15511
30,306.273,112.11,-0.347263,5.56099,0.0139649,0,0.192053
31,308.024,96.7896,-0.29751,4.96433,0.0139885,0,0.185146
32,308.9,96.6979,-0.297201,4.66757,0.014012,0,0.225027
33,308.284,96.6056,-0.29689,4.82142,0.0140356,0,0.257792
34,308.952,96.5117,-0.296574,4.5907,0.0140591,0,0.293874
35,307.124,103.88,-0.320553,5.11875,0.0140826,0,0.311661
36,310.825,88.918,-0.272404,4.01286,0.0141062,0,0.235388
37,310.612,88.8239,-0.272089,4.03795,0.0141297,0,0.271577
38,311.476,81.6557,-0.249065,3.78307,0.0141533,0,0.295021
39,310.35,88.598,-0.271424,4.04579,0.0141768,0,0.315857
40,312.947,74.5864,-0.22664,3.37097,0.0142004,0,0.289291
41,312.252,81.3249,-0.248211,3.50641,0.0142239,0,0.314158
42,313.822,74.4551,-0.22631,3.12083,0.0142474,0,0.313317
43,315.291,67.8452,-0.205336,2.79045,0.014271,0,0.314242
44,311.474,80.8509,-0.247083,3.60654,0.0142945,0,0.284553
45,313.324,74.1546,-0.225701,3.14307,0.0143181,0,0.293995
46,311.62,80.4194,-0.245795,3.51186,0.0143416,0,0.312747
47,313.282,73.7285,-0.224428,3.10195,0.0143652,0,0.317225
48,310.883,86.7184,-0.266203,3.65156,0.0143887,0,0.309055
49,309.813,86.493,-0.265464,3.9064,0.0144122,0,0.342473
50,310.275,86.265,-0.264718,3.75615,0.0144358,0,0.373487
51,309.163,93.2419,-0.287274,4.03408,0.0144593,0,0.393261
52,311.347,78.8945,-0.241181,3.43543,0.0144829,0,0.368107
53,312.4,72.1762,-0.219665,3.16342,0.0145064,0,0.389465
54,314.055,65.8241,-0.19943,2.7802,0.0145299,0,0.411886
55,315.41,59.8483,-0.180475,2.49211,0.0145535,0,0.432463
56,310.665,84.5804,-0.260078,3.5069,0.014577,0,0.276387
57,307.047,99.2065,-0.307702,4.49291,0.0146006,0,0.234682
58,308.47,91.2923,-0.282033,4.04217,0.0146241,0,0.251597
59,304.499,115.131,-0.360309,5.28337,0.0146477,0,0.134017
60,305.366,106.468,-0.331924,4.95383,0.0146712,0,0.155716
61,305.192,106.257,-0.331235,4.98437,0.0146947,0.0181544,0.182172
62,307.192,97.8118,-0.303747,4.30142,0.0147183,0.01874,0.201824
63,307.455,97.4949,-0.302719,4.19175,0.0147418,0.0193257,0.230696
64,305.461,105.306,-0.328294,4.78737,0.0147654,0.0199113,0.237591
65,306.062,104.991,-0.32727,4.55602,0.0147889,0.0204969,0.270267
66,303.296,122.167,-0.383906,5.48046,0.0148125,0.0210825,0.249378
67,302.373,121.879,-0.382961,5.79489,0.014836,0.0216682,0.287297
68,303.971,112.558,-0.352301,5.15677,0.0148595,0.0222538,0.311335
69,303.894,112.229,-0.351226,5.14733,0.0148831,0.0228394,0.345901
70,302.37,120.902,-0.379919,5.67819,0.0149066,0.023425,0.348119
71,304.641,111.474,-0.34898,4.81032,0.0149302,0.0240107,0.350474
72,305.752,102.462,-0.319511,4.40296,0.0149537,0.0245963,0.367624
73,305.809,102.099,-0.318333,4.34908,0.0149772,0.0251819,0.40061
74,308.593,85.6758,-0.265123,3.50382,0.0150008,0.0257675,0.356811
75,308.71,85.325,-0.263994,3.43895,0.0150243,0.0263532,0.388326
76,312.447,63.8124,-0.195151,2.54084,0.0150479,0.0269388,0.297234
77,311.855,70.0052,-0.215015,2.62855,0.0150714,0.0275244,0.323121
78,311.927,69.5848,-0.213674,2.58001,0.015095,0.02811,0.353982
79,310.15,76.1788,-0.234943,2.93589,0.0151185,0.0286957,0.375378
80,307.595,91.0234,-0.283211,3.55301,0.015142,0.0292813,0.356052
81,307.23,90.6176,-0.281901,3.61092,0.0151656,0.0298669,0.39817
82,310.015,74.7625,-0.23077,2.85866,0.0151891,0.0304525,0.361819
83,311.453,67.245,-0.206642,2.50548,0.0152127,0.0310382,0.380191
84,312.136,66.782,-0.205168,2.33396,0.0152362,0.0316238,0.407706
85,310.275,73.3603,-0.226379,2.68776,0.0152598,0.0322094,0.432825
86,311.78,65.8024,-0.202148,2.33349,0.0152833,0.032795,0.443177
87,312.964,58.6946,-0.179446,2.07411,0.0153068,0.0333807,0.460236
88,317.812,41.1511,-0.124255,1.32217,0.0153304,0.0339663,0.339443
89,315.828,45.7177,-0.13872,1.55329,0.0153539,0.0345519,0.352786
90,315.998,45.2357,-0.137202,1.49988,0.0153775,0.0351375,0.380367
91,313.746,56.492,-0.173086,1.81151,0.015401,0.0357232,0.375365
92,312.544,55.9791,-0.171439,1.98453,0.0140272,0.00204237,0.412283
93,315.57,43.8046,-0.132854,1.4793,0.0140206,0.00189108,0.40069
94,314.989,49.0207,-0.149409,1.53571,0.014014,0.0017398,0.422905
95,315.583,42.9918,-0.130299,1.42755,0.0140074,0.00158851,0.443928
96,313.648,54.2417,-0.166163,1.68574,0.0140008,0.00143722,0.43942
97,314.613,47.722,-0.145434,1.51003,0.0139942,0.00128594,0.456603
98,312.809,53.3549,-0.163436,1.76534,0.0139876,0.00113465,0.465412
99,311.369,59.4844,-0.183115,1.99016,0.013981,0.000983363,0.477779
100,309.843,66.1341,-0.20457,2.26114,0.0139745,0.000832077,0.488517
101,310.619,65.6982,-0.203159,2.0727,0.0139679,0.00068079,0.520539
102,309.363,72.9194,-0.226493,2.29824,0.0139613,0.000529503,0.552568
103,307.596,80.7036,-0.251791,2.66764,0.0139547,0.000378217,0.586057
104,307.845,80.2816,-0.25041,2.57289,0.0139481,0.00022693,0.621281
105,308.294,71.5813,-0.222179,2.43153,0.0139415,7.56433e-05,0.65315
106,308.719,71.1267,-0.220698,2.29812,0.0139349,-7.56433e-05,0.694843
107,312.782,49.1324,-0.150371,1.51424,0.0139283,-0.00022693,0.584906
108,312.825,48.6534,-0.148834,1.479,0.0139217,-0.000378217,0.615483
109,310.176,61.7791,-0.191144,1.89911,0.0139152,-0.000529503,0.591638
110,310.408,61.2851,-0.189545,1.82553,0.0139086,-0.00068079,0.623325
111,312.509,47.0898,-0.144113,1.44337,0.013902,-0.000832077,0.609744
112,314.902,40.6377,-0.123618,1.09213,0.0138954,-0.000983363,0.617961
113,310.24,59.5599,-0.184605,1.75847,0.0138888,-0.00113465,0.529621
114,312.105,51.8876,-0.160014,1.41797,0.0138822,-0.00128594,0.52825
115,311.479,51.3583,-0.158308,1.48424,0.0138756,-0.00143722,0.564369
116,309.088,65.6495,-0.204538,1.8799,0.013869,-0.00158851,0.549369
117,311.66,50.1596,-0.154828,1.39494,0.0138624,-0.0017398,0.511106
118,313.646,43.1397,-0.132439,1.09369,0.0138558,-0.00189108,0.507041
119,313.16,42.5952,-0.130694,1.12627,0.0138493,-0.00204237,0.540672
120,314.28,36.2685,-0.110558,0.965857,0.0138427,-0.00219366,0.556624
121,316.131,30.5842,-0.0925719,0.752136,0.0138361,-0.00234494,0.567211
122,313.988,35.1591,-0.107139,0.950006,0.0138295,0.00140582,0.568844
123,312.128,46.5967,-0.143779,1.15475,0.0138229,0.00131798,0.5646
124,312.932,39.6578,-0.1216,1.02037,0.0138163,0.00123014,0.584958
125,311.432,45.3361,-0.139828,1.19088,0.0138097,0.0011423,0.59822
126,312.084,44.7104,-0.137818,1.07389,0.0138031,0.00105446,0.625632
127,317.037,23.0132,-0.0693757,0.554947,0.0137965,0.000966626,0.463555
128,316.771,22.5135,-0.0677958,0.555056,0.0137899,0.000878787,0.482732
129,313.652,36.3599,-0.111939,0.808658,0.0137834,0.000790948,0.441352
130,313.571,35.7417,-0.109963,0.791668,0.0137768,0.00070311,0.468691
131,315.388,24.9378,-0.0757034,0.600323,0.0137702,0.000615271,0.461521
132,315.862,24.3956,-0.073984,0.540441,0.0137636,0.000527432,0.486455
133,314.183,28.5061,-0.0870642,0.658749,0.013757,0.000439594,0.493219
134,313.249,33.1674,-0.101941,0.722273,0.0137504,0.000351755,0.512061
135,315.471,22.7343,-0.0688658,0.509145,0.0137438,0.000263916,0.499964
136,313.614,31.816,-0.0978215,0.640063,0.0137372,0.000176077,0.497729
137,315.246,26.0524,-0.0795347,0.484632,0.0137306,8.82387e-05,0.494748
138,314.024,25.3494,-0.0772931,0.556147,0.013724,4e-07,0.521385
139,311.694,35.3109,-0.109249,0.747473,0.0137175,-8.74387e-05,0.511094
140,309.762,41.0184,-0.12767,0.949843,0.0137109,-0.000175277,0.521167
141,313.186,27.9349,-0.0858897,0.549092,0.0137043,-0.000263116,0.486396
142,313.87,22.344,-0.0680735,0.472212,0.0136977,-0.000350955,0.505608
143,313.234,26.3234,-0.0807748,0.494815,0.0136911,-0.000438794,0.52715
144,314.312,20.8381,-0.06332,0.394385,0.0136845,-0.000526632,0.541504
145,314.91,20.0801,-0.0609103,0.336888,0.0136779,-0.000614471,0.561972
146,314.883,19.3158,-0.0584803,0.318309,0.0136713,-0.00070231,0.582992
147,317.168,11.8168,-0.0348345,0.197182,0.0136647,-0.000790148,0.571259
148,318.315,8.82724,-0.0254411,0.147157,0.0136581,-0.000877987,0.581794
149,317.902,10.6159,-0.0310664,0.146595,0.0136516,-0.000965826,0.593218
150,318.637,7.81458,-0.0222736,0.115986,0.013645,-0.00105366,0.601423
151,316.394,12.0607,-0.035693,0.166922,0.0136384,-0.0011415,0.600762
152,320.823,5.20351,-0.0143177,0.0597234,0.0136318,-0.00122934,0.550351
153,324.235,2.19324,-0.0050341,0.0242895,0.0136252,0.0313086,0.536722
154,323.787,2.575,-0.0062133,0.0233023,0.0136186,0.0316445,0.539907
155,321.024,4.00214,-0.0106591,0.0392115,0.013612,0.0319804,0.541086
156,319.51,4.81393,-0.0132003,0.048904,0.0136054,0.0323163,0.547375
157,320.424,3.28446,-0.0084277,0.0334078,0.0135988,0.0326521,0.550616
158,323.386,1.71887,-0.00358683,0.0131427,0.0135922,0.032988,0.545793
159,322.399,1.99842,-0.00445407,0.0144297,0.0135857,0.0333239,0.548003
160,327.152,0.787689,-0.000753425,0.00305634,0.0135791,0.0336598,0.538148
161,323.786,1.23295,-0.00212858,0.00644435,0.0135725,0.0339956,0.537302
162,326.564,0.778268,-0.000736314,0.002168,0.0135659,0.0343315,0.535646
163,325.347,0.832141,-0.000901882,0.00243284,0.0135593,0.0346674,0.536284
164,327.32,0.626936,-0.000274948,0.000956561,0.0135527,0.0350033,0.535983
165,321.601,0.975665,-0.00135926,0.00456976,0.0135461,0.0353391,0.533957
166,322.153,0.874631,-0.00104566,0.0028115,0.0135395,0.035675,0.534958
167,322.304,0.790396,-0.000784307,0.00193584,0.0135329,0.0360109,0.535675
168,323.382,0.646873,-0.000340475,0.000890312,0.0135263,0.0363467,0.535879
169,320.371,0.756958,-0.000684052,0.00183252,0.0135198,0.0366826,0.535975
170,319.162,0.799326,-0.000816782,0.00194581,0.0135132,0.0370185,0.536695
171,317.962,0.848584,-0.00097169,0.00205288,0.0135066,0.0373544,0.537571
172,319.392,0.65318,-0.000359894,0.000716928,0.0135,0.0376902,0.537516
173,318.718,0.608396,-0.000219343,0.000549494,0.0134934,0.0380261,0.537938
174,316.898,0.614151,-0.000237455,0.000683697,0.0134868,0.038362,0.538218
175,316.801,0.57917,-0.000126988,0.000368449,0.0134802,0.0386979,0.538571
176,318.213,0.558047,-6.05556e-05,8.42255e-05,0.0134736,0.0390337,0.538693
177,319.583,0.542406,-1.1555e-05,1.55488e-05,0.013467,0.0393696,0.538697
178,324.127,0.538726,-1.42243e-07,3.73384e-07,0.0134605,0.0397055,0.53868
179,322.135,0.538748,-1.49263e-07,2.0814e-07,0.0134539,0.0400414,0.5387
180,316.25,0.538919,-6.26303e-07,8.05546e-07,0.0134473,0.0403772,0.53872
expired,316.25,0.538919,-6.26303e-07,0,,,0.538721
0,293.98,165.657,-0.522646,12.0093,,,0
1,297.586,159.029,-0.500353,10.1286,0.0132822,0,0.00205539
2,299.925,144.605,-0.452243,8.99673,0.0133058,0,-0.0307554
3,300.142,144.534,-0.45199,8.86739,0.0133293,0,0.00570225
4,299.416,144.463,-0.451734,9.1636,0.0133528,0,0.04296
5,302.279,131.068,-0.407403,7.87736,0.0133764,0,0.0414684
6,301.725,138.105,-0.43071,8.0775,0.0133999,0,0.0718809
7,302.793,130.879,-0.406827,7.59555,0.0134235,0,0.0989331
8,303.619,122.723,-0.37995,7.23783,0.013447,0,0.125349
9,305.158,114.756,-0.353828,6.62407,0.0134706,0,0.158855
10,304.293,122.524,-0.379342,6.9086,0.0134941,0,0.184477
11,300.206,143.702,-0.449871,8.57129,0.0135176,0,0.0768259
12,301.755,137.416,-0.429021,7.86623,0.0135412,0,0.0905473
13,303.925,122.044,-0.378426,6.95506,0.0135647,0,0.0757258
14,303.541,121.955,-0.378119,7.07271,0.0135883,0,0.107871
15,303.54,121.866,-0.377811,7.04044,0.0136118,0,0.145052
16,302.533,129.843,-0.404161,7.40826,0.0136353,0,0.162149
17,300.098,143.056,-0.448174,8.41671,0.0136589,0,0.14272
18,300.196,142.973,-0.447882,8.34022,0.0136824,0,0.180728
19,298.686,149.22,-0.468779,8.99122,0.013706,0,0.211466
20,298.884,149.14,-0.46849,8.86629,0.0137295,0,0.24902
21,301.799,136.428,-0.426353,7.54907,0.0137531,0,0.206426
22,299.388,142.522,-0.44669,8.56807,0.0137766,0,0.22065
23,302.28,129.024,-0.402018,7.2827,0.0138001,0,0.219363
24,303.752,120.83,-0.375024,6.66426,0.0138237,0,0.250989
25,305.331,112.834,-0.348824,6.04692,0.0138472,0,0.280525
26,300.733,135.691,-0.424812,7.83717,0.0138708,0,0.0986585
27,301.56,135.602,-0.4245,7.44866,0.0138943,0,0.140829
28,301.729,135.513,-0.424188,7.3457,0.0139179,0,0.177511
29,302.753,128.239,-0.400146,6.88848,0.0139414,0,0.20515
30,302.082,128.149,-0.399833,7.133,0.0139649,0,0.234076
31,303.212,128.059,-0.399519,6.64452,0.0139885,0,0.275867
32,302.098,127.969,-0.399205,7.06049,0.014012,0,0.309967
33,298.312,147.46,-0.464526,8.68416,0.0140356,0,0.202327
34,301.354,134.749,-0.422328,7.30059,0.0140591,0,0.178461
35,301.763,134.664,-0.422027,7.09893,0.0140826,0,0.212714
36,299.771,140.778,-0.442407,7.91929,0.0141062,0,0.238398
37,300.941,134.475,-0.421443,7.37833,0.0141297,0,0.266933
38,304.262,118.995,-0.37055,6.01212,0.0141533,0,0.238946
39,305.837,110.944,-0.344209,5.41965,0.0141768,0,0.252471
40,305.676,110.827,-0.343811,5.44241,0.0142004,0,0.2893
41,306.863,102.972,-0.318202,5.01644,0.0142239,0,0.311645
42,307.722,102.823,-0.317703,4.7138,0.0142474,0,0.344816
43,307.505,102.659,-0.317156,4.74865,0.014271,0,0.38287
44,305.401,110.238,-0.34196,5.41096,0.0142945,0,0.391991
45,308.347,94.7018,-0.291561,4.43035,0.0143181,0,0.369454
46,309.086,94.4653,-0.290784,4.18548,0.0143416,0,0.40264
47,306.491,101.746,-0.314527,4.9514,0.0143652,0,0.394893
48,304.169,117.579,-0.366568,5.72606,0.0143887,0,0.354792
49,305.244,109.174,-0.339015,5.31532,0.0144122,0,0.375925
50,305.744,108.993,-0.33841,5.11097,0.0144358,0,0.415045
51,307.957,93.2496,-0.287274,4.3834,0.0144593,0,0.398154
52,306.155,108.531,-0.337176,4.92122,0.0144829,0,0.38183
53,304.426,116.654,-0.363844,5.4867,0.0145064,0,0.403554
54,308.297,92.374,-0.285075,4.20108,0.0145299,0,0.285196
55,306.545,99.7517,-0.30913,4.71034,0.0145535,0,0.279083
56,304.739,115.902,-0.362113,5.28921,0.014577,0,0.262678
57,305.725,107.296,-0.33395,4.91702,0.0146006,0,0.282331
58,306.3,107.096,-0.333282,4.70361,0.0146241,0,0.307843
59,307.529,98.7851,-0.306244,4.2912,0.0146477,0,0.315139
60,307.355,98.5616,-0.305503,4.31417,0.0146712,0,0.349304
61,310.797,83.1735,-0.255994,3.34809,0.0146947,0.0181544,0.263083
62,310.989,75.9134,-0.232651,3.27243,0.0147183,0.01874,0.289051
63,312.632,69.0476,-0.210693,2.86691,0.0147418,0.0193257,0.311355
64,313.002,68.6969,-0.209575,2.7584,0.0147654,0.0199113,0.341188
65,310.31,81.7446,-0.251625,3.34781,0.0147889,0.0204969,0.315013
66,312.019,74.425,-0.22817,2.91792,0.0148125,0.0210825,0.313705
67,312.951,67.5273,-0.206133,2.68804,0.014836,0.0216682,0.329693
68,310.791,80.6011,-0.248203,3.14319,0.0148595,0.0222538,0.318757
69,311.846,73.2612,-0.224671,2.86958,0.0148831,0.0228394,0.328891
70,312.072,72.8894,-0.223484,2.79263,0.0149066,0.023425,0.35357
71,310.938,72.5166,-0.222291,3.01833,0.0149302,0.0240107,0.37962
72,310.56,79.1122,-0.243534,3.07575,0.0149537,0.0245963,0.404525
73,309.126,86.1366,-0.266263,3.39968,0.0149772,0.0251819,0.427982
74,310.386,78.3575,-0.241208,3.05399,0.0150008,0.0257675,0.435857
75,309.39,85.4051,-0.263994,3.26794,0.0150243,0.0263532,0.460085
76,309.77,77.6319,-0.238909,3.13996,0.0150479,0.0269388,0.485043
77,310.81,77.2255,-0.237609,2.85947,0.0150714,0.0275244,0.514639
78,309.101,84.2432,-0.260321,3.23253,0.015095,0.02811,0.545338
79,304.993,108.415,-0.339582,4.37778,0.0151185,0.0286957,0.466732
80,304.532,108.065,-0.338446,4.4838,0.015142,0.0292813,0.513345
81,303.491,116.715,-0.366961,4.79849,0.0151656,0.0298669,0.547182
82,304.752,107.306,-0.336102,4.32465,0.0151891,0.0304525,0.553589
83,303.798,106.935,-0.334894,4.59975,0.0152127,0.0310382,0.595
84,302.461,115.626,-0.363643,5.03011,0.0152362,0.0316238,0.608098
85,303.471,115.271,-0.362489,4.62167,0.0152598,0.0322094,0.644509
86,300.069,130.654,-0.413769,5.86653,0.0152833,0.032795,0.62778
87,297.86,138.052,-0.438626,6.76409,0.0153068,0.0333807,0.63836
88,295.909,147.716,-0.471308,7.6248,0.0153304,0.0339663,0.627038
89,293.185,163.958,-0.526727,8.944,0.0153539,0.0345519,0.584846
90,294.629,155.41,-0.497743,8.13623,0.0153775,0.0351375,0.624202
91,294.052,155.219,-0.49712,8.37838,0.015401,0.0357232,0.661398
92,294.137,155.036,-0.496481,8.2766,0.0140272,0.00204237,0.726061
93,294.477,154.986,-0.496293,8.05603,0.0140206,0.00189108,0.783118
94,291.383,178.61,-0.57735,9.68,0.014014,0.0017398,0.700014
95,292.101,172.092,-0.555014,9.23117,0.0140074,0.00158851,0.740287
96,290.688,178.742,-0.577872,9.99181,0.0140008,0.00143722,0.769892
97,290.159,187.724,-0.608804,10.2604,0.0139942,0.00128594,0.813
98,291.856,172.156,-0.555441,9.23317,0.0139876,0.00113465,0.814203
99,292.577,172.206,-0.555592,8.78281,0.013981,0.000983363,0.870259
100,295.695,154.274,-0.494927,7.14439,0.0139745,0.000832077,0.782201
101,293.783,163.13,-0.525053,8.05051,0.0139679,0.00068079,0.828004
102,295.405,154.115,-0.494515,7.19133,0.0139613,0.000529503,0.841945
103,293.949,163.084,-0.525008,7.87102,0.0139547,0.000378217,0.887654
104,293.723,163.084,-0.524987,7.94082,0.0139481,0.00022693,0.942772
105,292.851,172.349,-0.556603,8.3535,0.0139415,7.56433e-05,0.994042
106,293.475,163.066,-0.524949,7.97374,0.0139349,-7.56433e-05,1.03311
107,293.286,163.067,-0.524931,8.02361,0.0139283,-0.00022693,1.08903
108,292.584,172.51,-0.557181,8.35386,0.0139217,-0.000378217,1.13352
109,293.553,163.04,-0.5249,7.78808,0.0139152,-0.000529503,1.16589
110,295.504,153.544,-0.492742,6.76285,0.0139086,-0.00068079,1.17394
111,293.953,162.995,-0.524873,7.48347,0.013902,-0.000832077,1.22375
112,295.304,153.371,-0.49226,6.75962,0.0138954,-0.000983363,1.24493
113,297.141,143.783,-0.459971,5.84463,0.0138888,-0.00113465,1.26175
114,298.622,132.001,-0.420497,5.15734,0.0138822,-0.00128594,1.27411
115,300.249,122.728,-0.389596,4.4621,0.0138756,-0.00143722,1.29046
116,298.704,131.497,-0.418935,5.02667,0.013869,-0.00158851,1.3332
117,296.375,143.07,-0.457963,5.99949,0.0138624,-0.0017398,1.34138
118,294.234,152.707,-0.490696,6.98297,0.0138558,-0.00189108,1.34451
119,298.247,130.567,-0.41644,5.06546,0.0138493,-0.00204237,1.29967
120,299.18,120.978,-0.38437,4.63751,0.0138427,-0.00219366,1.34493
121,298.741,130.032,-0.41466,4.76207,0.0138361,-0.00234494,1.39418
122,299.545,120.275,-0.382072,4.39145,0.0138295,0.00140582,1.43587
123,300.581,119.898,-0.380805,3.95174,0.0138229,0.00131798,1.48414
124,300.033,119.511,-0.379499,4.10006,0.0138163,0.00123014,1.54839
125,299.622,119.112,-0.378153,4.20473,0.0138097,0.0011423,1.60406
126,297.335,141.169,-0.452321,5.08501,0.0138031,0.00105446,1.59261
127,295.046,151.572,-0.487564,6.08454,0.0137965,0.000966626,1.6334
128,292.778,173.528,-0.562539,7.19228,0.0137899,0.000878787,1.63681
129,294.813,151.183,-0.486721,6.07667,0.0137834,0.000790948,1.614
130,291.506,182.041,-0.592562,7.79466,0.0137768,0.00070311,1.51111
131,286.593,214.198,-0.704744,10.9047,0.0137702,0.000615271,1.31877
132,286.489,214.704,-0.706482,10.9256,0.0137636,0.000527432,1.37945
133,285.443,222.958,-0.735372,11.6256,0.013757,0.000439594,1.42581
134,282.378,238.131,-0.789077,13.9005,0.0137504,0.000351755,1.4133
135,283.358,231.65,-0.766173,13.0898,0.0137438,0.000263916,1.45905
136,281.588,239.57,-0.794266,14.4404,0.0137372,0.000176077,1.47363
137,281.757,240.369,-0.797072,14.2587,0.0137306,8.82387e-05,1.53009
138,281.906,241.138,-0.799766,14.0973,0.013724,4e-07,1.58162
139,282.5,241.929,-0.802535,13.5795,0.0137175,-8.74387e-05,1.63351
140,282.102,242.741,-0.80538,13.8554,0.0137109,-0.000175277,1.68601
141,279.803,256.712,-0.855279,15.724,0.0137043,-0.000263116,1.67847
142,277.273,263.258,-0.878852,17.8876,0.0136977,-0.000350955,1.68856
143,278.41,264.099,-0.881835,16.8587,0.0136911,-0.000438794,1.72807
144,276.96,270.028,-0.903208,18.1146,0.0136845,-0.000526632,1.76114
145,275.206,275.294,-0.922302,19.684,0.0136779,-0.000614471,1.78697
146,279.823,260.965,-0.871058,15.5364,0.0136713,-0.00070231,1.68661
147,280.783,255.691,-0.852238,14.6748,0.0136647,-0.000790148,1.72273
148,279.53,262.88,-0.877918,15.7239,0.0136581,-0.000877987,1.75112
149,277.24,269.312,-0.901083,17.7405,0.0136516,-0.000965826,1.75607
150,275.854,274.977,-0.92158,18.9907,0.013645,-0.00105366,1.76508
151,274.176,279.859,-0.939346,20.5473,0.0136384,-0.0011415,1.76648
152,271.341,286.436,-0.963541,23.2516,0.0136318,-0.00122934,1.73626
153,272.288,287.033,-0.965778,22.3314,0.0136252,0.0313086,1.73225
154,271.173,289.234,-0.973937,23.3821,0.0136186,0.0316445,1.74611
155,272.944,285.96,-0.961988,21.6381,0.013612,0.0319804,1.75289
156,274.96,283.723,-0.953899,19.6699,0.0136054,0.0323163,1.76912
157,274.326,284.51,-0.956815,20.2441,0.0135988,0.0326521,1.78695
158,279.336,273.205,-0.916391,15.4878,0.0135922,0.032988,1.73599
159,277.539,279.024,-0.937407,17.1112,0.0135857,0.0333239,1.74568
160,282.006,263.528,-0.882508,12.9684,0.0135791,0.0336598,1.68723
161,285.695,248.701,-0.830657,9.74599,0.0135725,0.0339956,1.64023
162,284.646,250.291,-0.836288,10.5407,0.0135659,0.0343315,1.70422
163,282.986,260.586,-0.872714,11.9088,0.0135593,0.0346674,1.71116
164,286.4,243.621,-0.813528,8.90995,0.0135527,0.0350033,1.71647
165,286.751,245.491,-0.820099,8.53015,0.0135461,0.0353391,1.79663
166,287.348,247.505,-0.827154,7.95538,0.0135395,0.035675,1.86827
167,286.442,249.666,-0.834748,8.60314,0.0135329,0.0360109,1.95535
168,290.149,219.664,-0.731399,5.61013,0.0135263,0.0363467,1.83948
169,292.343,184.023,-0.609527,4.03959,0.0135198,0.0366826,1.79207
170,291.033,202.473,-0.672963,4.7321,0.0135132,0.0370185,1.88706
171,290.812,204.486,-0.679929,4.75319,0.0135066,0.0373544,2.00155
172,291.332,206.86,-0.688121,4.25814,0.0135,0.0376902,2.13071
173,290.738,209.692,-0.697908,4.5223,0.0134934,0.0380261,2.26203
174,291.177,213.147,-0.709818,4.05236,0.0134868,0.038362,2.41203
175,293.841,161.503,-0.534112,2.2508,0.0134802,0.0386979,2.30837
176,291.482,222.53,-0.743518,3.50458,0.0134736,0.0390337,2.30348
177,290.161,255.789,-0.858191,4.35472,0.013467,0.0393696,2.42068
178,291.985,212.423,-0.709729,2.73992,0.0134605,0.0397055,2.45204
179,291.466,253.002,-0.849007,2.9175,0.0134539,0.0400414,2.62809
180,291.158,272.383,-0.915632,2.97309,0.0134473,0.0403772,2.81601
expired,291.158,272.383,-0.915632,2.80238,,,2.98672
0,293.98,165.657,-0.522646,12.0093,,,0
1,295.334,165.61,-0.522466,11.2616,0.0132822,0,0.0458843
