tau,s_tmp,cash,delta,pv,r_for,q,PL
120,299.18,11.0146,-0.0341567,0.248645,0.0138427,-0.00219366,0.546987
121,298.741,12.576,-0.0393814,0.253227,0.0138361,-0.00234494,0.557862
122,299.545,10.291,-0.0317519,0.213931,0.0138295,0.00140582,0.565926
123,300.581,9.93027,-0.0305506,0.173111,0.0138229,0.00131798,0.574227
124,300.033,9.57333,-0.0293598,0.178812,0.0138163,0.00123014,0.585591
125,299.622,9.22022,-0.0281802,0.181327,0.0138097,0.0011423,0.595493
126,297.335,12.6168,-0.0396024,0.246083,0.0138031,0.00105446,0.595496
127,295.046,14.5618,-0.0461933,0.330044,0.0137965,0.000966626,0.602629
128,292.778,20.0899,-0.0650729,0.437618,0.0137899,0.000878787,0.600336
129,294.813,13.5609,-0.0429242,0.310374,0.0137834,0.000790948,0.595893
130,291.506,22.5292,-0.0736881,0.481238,0.0137768,0.00070311,0.567473
131,286.593,35.7305,-0.119748,0.912819,0.0137702,0.000615271,0.498721
132,286.489,34.9261,-0.116936,0.892489,0.0137636,0.000527432,0.532883
133,285.443,38.6355,-0.129926,0.986054,0.013757,0.000439594,0.562827
134,282.378,48.5814,-0.165143,1.38499,0.0137504,0.000351755,0.563594
135,283.358,41.9649,-0.141787,1.19108,0.0137438,0.000263916,0.597354
136,281.588,46.7724,-0.158854,1.42455,0.0137372,0.000176077,0.616492
137,281.757,45.8819,-0.155687,1.34847,0.0137306,8.82387e-05,0.667482
138,281.906,45.0754,-0.15282,1.28146,0.013724,4e-07,0.713002
139,282.5,44.2501,-0.149893,1.14984,0.0137175,-8.74387e-05,0.755553
140,282.102,43.4084,-0.146903,1.16613,0.0137109,-0.000175277,0.800549
141,279.803,55.9498,-0.19172,1.50244,0.0137043,-0.000263116,0.80369
142,277.273,62.8893,-0.216739,1.96661,0.0136977,-0.000350955,0.826703
143,278.41,62.028,-0.213637,1.6677,0.0136911,-0.000438794,0.881524
144,276.96,69.8076,-0.241718,1.92309,0.0136845,-0.000526632,0.938327
145,275.206,78.4263,-0.273025,2.29173,0.0136779,-0.000614471,0.996514
146,279.823,51.0802,-0.175287,1.25447,0.0136713,-0.00070231,0.776172
147,280.783,42.9588,-0.146356,1.05431,0.0136647,-0.000790148,0.81016
148,279.53,49.0244,-0.16805,1.20157,0.0136581,-0.000877987,0.847902
149,277.24,55.921,-0.192918,1.56915,0.0136516,-0.000965826,0.867239
150,275.854,63.7389,-0.221251,1.8096,0.013645,-0.00105366,0.896311
151,274.176,72.534,-0.25332,2.16465,0.0136384,-0.0011415,0.915216
152,271.341,92.542,-0.327047,2.96006,0.0136318,-0.00122934,0.840836
153,272.288,91.6884,-0.323927,2.56756,0.0136252,0.0313086,0.919478
154,271.173,100.371,-0.355961,2.84377,0.0136186,0.0316445,1.00016
155,272.944,78.811,-0.276988,2.19564,0.013612,0.0319804,1.01315
156,274.96,66.1719,-0.231035,1.58743,0.0136054,0.0323163,1.05918
157,274.326,64.7049,-0.225699,1.66223,0.0135988,0.0326521,1.12768
158,279.336,35.8183,-0.122299,0.707755,0.0135922,0.032988,0.948116
159,277.539,41.9634,-0.144447,0.894694,0.0135857,0.0333239,0.979098
160,282.006,20.7232,-0.0691362,0.367237,0.0135791,0.0336598,0.85914
161,285.695,11.8677,-0.0381435,0.151915,0.0135725,0.0339956,0.818335
162,284.646,10.8247,-0.0344814,0.168578,0.0135659,0.0343315,0.841119
163,282.986,12.6946,-0.0410909,0.213381,0.0135593,0.0346674,0.853031
164,286.4,6.74631,-0.0203241,0.0809939,0.0135527,0.0350033,0.844485
165,286.751,5.95312,-0.0175591,0.0611284,0.0135461,0.0353391,0.856889
166,287.348,5.20069,-0.0149415,0.0424855,0.0135395,0.035675,0.864785
167,286.442,4.49881,-0.012492,0.0440682,0.0135329,0.0360109,0.876504
168,290.149,2.12147,-0.00429914,0.010329,0.0135263,0.0363467,0.863747
169,292.343,1.21229,-0.00118935,0.00335588,0.0135198,0.0366826,0.86124
170,291.033,1.28575,-0.00144172,0.00367843,0.0135132,0.0370185,0.862486
171,290.812,1.15795,-0.00100224,0.00271793,0.0135066,0.0373544,0.863768
172,291.332,1.0593,-0.000663571,0.00138999,0.0135,0.0376902,0.864589
173,290.738,0.986808,-0.000414173,0.00106767,0.0134934,0.0380261,0.865324
174,291.177,0.936244,-0.000240439,0.000474628,0.0134868,0.038362,0.865759
175,293.841,0.874967,-3.18077e-05,6.69477e-05,0.0134802,0.0386979,0.865554
176,291.482,0.883265,-6.01683e-05,9.3237e-05,0.0134736,0.0390337,0.865634
177,290.161,0.881041,-5.23996e-05,7.12248e-05,0.013467,0.0393696,0.865766
178,291.985,0.866796,-3.50553e-06,8.20687e-06,0.0134605,0.0397055,0.865764
179,291.466,0.866346,-1.85469e-06,2.32693e-06,0.0134539,0.0400414,0.865804
180,291.158,0.865907,-2.3448e-07,3.12824e-07,0.0134473,0.0403772,0.865838
expired,291.158,0.865907,-2.3448e-07,0,,,0.865838
0,293.98,73.8517,-0.238926,3.61234,,,0
1,295.334,68.348,-0.220281,3.2727,0.0132822,0,0.0187371
2,292.52,78.5877,-0.255278,3.91114,0.0133058,0,0.00272229
3,289.393,90.2158,-0.295449,4.74216,0.0133293,0,-0.0270718
4,288.25,96.429,-0.316992,5.05558,0.0133528,0,0.00044522
5,287.367,96.0805,-0.315767,5.30427,0.0133764,0,0.03506
6,287.895,95.7275,-0.314529,5.09408,0.0133999,0,0.0821167
7,286.415,100.776,-0.332144,5.54093,0.0134235,0,0.104384
8,286.689,100.421,-0.330892,5.40967,0.013447,0,0.148136
9,288.006,94.6177,-0.310729,4.94596,0.0134706,0,0.179773
10,291.957,75.5294,-0.245337,3.80211,0.0134941,0,0.0995655
11,293.094,75.1547,-0.244049,3.49265,0.0135176,0,0.132785
12,295.847,64.2198,-0.207078,2.86001,0.0135412,0,0.0964569
13,291.728,80.0439,-0.261312,3.76319,0.0135647,0,0.0486669
14,290.13,85.8404,-0.281281,4.14838,0.0135883,0,0.0839136
15,287.397,92.0086,-0.302732,4.91314,0.0136118,0,0.0910331
16,285.322,101.241,-0.335078,5.5435,0.0136353,0,0.0924342
17,280.865,114.85,-0.383518,7.08956,0.0136589,0,0.0434026
18,281.504,109.54,-0.36464,6.80369,0.0136824,0,0.0885124
19,280.86,114.106,-0.380884,6.99649,0.013706,0,0.134674
20,274.33,135.711,-0.459621,9.70279,0.0137295,0,-0.0800049
21,272.657,146.323,-0.498523,10.4492,0.0137531,0,-0.0525941
22,274.002,141.243,-0.479963,9.74422,0.0137766,0,-0.0125683
23,274.253,134.766,-0.456327,9.57048,0.0138001,0,0.0464323
24,276.067,128.44,-0.433393,8.69414,0.0138237,0,0.099869
25,276.604,128.095,-0.43213,8.40697,0.0138472,0,0.159172
26,275.367,133.799,-0.452827,8.89323,0.0138708,0,0.212544
27,276.484,127.363,-0.42953,8.34772,0.0138943,0,0.256967
28,278.556,115.506,-0.386946,7.44316,0.0139179,0,0.276456
29,280.94,109.722,-0.366343,6.4845,0.0139414,0,0.317072
30,281.635,104.195,-0.346701,6.18872,0.0139649,0,0.362694
31,281.726,103.732,-0.345046,6.10853,0.0139885,0,0.415309
32,281.746,103.262,-0.343364,6.05356,0.014012,0,0.467366
33,282.878,102.783,-0.341654,5.62018,0.0140356,0,0.515803
34,287.232,88.5609,-0.292128,4.23114,0.0140591,0,0.421209
35,290.673,70.2073,-0.228974,3.30138,0.0140826,0,0.349394
36,288.194,81.9978,-0.269876,3.8857,0.0141062,0,0.335204
37,285.587,91.0327,-0.301501,4.59077,0.0141297,0,0.336946
38,284.691,90.5016,-0.299623,4.81839,0.0141533,0,0.383182
39,283.758,94.4905,-0.313669,5.06024,0.0141768,0,0.424388
40,285.489,89.3806,-0.295757,4.49509,0.0142004,0,0.45026
41,285.914,84.584,-0.278968,4.33182,0.0142239,0,0.491219
42,286.125,83.9891,-0.276878,4.23119,0.0142474,0,0.536369
43,283.562,92.1856,-0.305772,4.93984,0.014271,0,0.540499
44,283.864,91.6124,-0.30374,4.80238,0.0142945,0,0.589407
45,284.656,86.2626,-0.284933,4.52388,0.0143181,0,0.630858
46,287.93,75.6587,-0.248093,3.59314,0.0143416,0,0.632157
47,291.373,64.5297,-0.209888,2.78322,0.0143652,0,0.590698
48,290.374,64.2515,-0.208921,2.96913,0.0143887,0,0.616999
49,287.474,74.7232,-0.245339,3.62253,0.0144122,0,0.572043
50,288.145,74.458,-0.244408,3.42333,0.0144358,0,0.609655
51,286.004,79.3659,-0.261558,3.94637,0.0144593,0,0.612902
52,288.141,73.8857,-0.242528,3.36635,0.0144829,0,0.637067
53,289.615,67.9936,-0.222173,2.99672,0.0145064,0,0.652049
54,289.737,67.7111,-0.221189,2.94333,0.0145299,0,0.681167
55,288.819,73.0489,-0.239661,3.1234,0.0145535,0,0.706864
56,287.522,72.7735,-0.238693,3.40284,0.014577,0,0.741004
57,288.107,72.4958,-0.237719,3.22825,0.0146006,0,0.778977
58,289.242,66.5609,-0.21719,2.94162,0.0146241,0,0.798694
59,288.558,71.9205,-0.235755,3.06769,0.0146477,0,0.823874
60,289.516,65.9609,-0.21516,2.82353,0.0146712,0,0.845165
61,289.707,65.6651,-0.214141,2.75508,0.0146947,0.0181544,0.871867
62,290.733,59.9691,-0.194551,2.51539,0.0147183,0.01874,0.89138
63,292.305,54.5956,-0.17617,2.19002,0.0147418,0.0193257,0.910267
64,292.396,54.2283,-0.174915,2.14542,0.0147654,0.0199113,0.938384
65,292.035,53.8576,-0.173648,2.18286,0.0147889,0.0204969,0.963259
66,287.461,69.4314,-0.227828,3.09784,0.0148125,0.0210825,0.841898
67,287.639,69.0799,-0.22661,3.02138,0.014836,0.0216682,0.876872
68,284.572,78.9042,-0.261136,3.7544,0.0148595,0.0222538,0.837749
69,286.605,73.6337,-0.242752,3.19517,0.0148831,0.0228394,0.864506
70,286.772,73.2851,-0.241542,3.1199,0.0149066,0.023425,0.897808
71,286.598,72.9362,-0.24033,3.125,0.0149302,0.0240107,0.933248
72,285.588,77.5171,-0.256376,3.33866,0.0149537,0.0245963,0.960598
73,285.178,77.1743,-0.25518,3.40205,0.0149772,0.0251819,1.00043
74,285.389,76.8322,-0.253988,3.31225,0.0150008,0.0257675,1.0345
75,282.13,87.0458,-0.290197,4.15372,0.0150243,0.0263532,1.01865
76,282.506,86.6722,-0.288884,4.00488,0.0150479,0.0269388,1.05588
77,281.192,91.9875,-0.307795,4.34373,0.0150714,0.0275244,1.09415
78,279.36,97.6146,-0.327948,4.8664,0.015095,0.02811,1.13247
79,277.969,103.561,-0.349352,5.28309,0.0151185,0.0286957,1.16902
80,282.522,84.7165,-0.282664,3.81434,0.015142,0.0292813,1.0433
81,282.116,84.2566,-0.281044,3.87965,0.0151656,0.0298669,1.08999
82,279.383,95.7146,-0.322067,4.65177,0.0151891,0.0304525,1.08272
83,281.832,83.2138,-0.277725,3.86506,0.0152127,0.0310382,1.07698
84,281.1,88.5947,-0.296879,4.02577,0.0152362,0.0316238,1.11641
85,282.227,82.2171,-0.274294,3.65494,0.0152598,0.0322094,1.14894
86,282.033,81.7179,-0.272537,3.661,0.0152833,0.032795,1.19258
87,280.505,87.1128,-0.291782,4.04624,0.0153068,0.0333807,1.22006
88,278.308,99.4326,-0.336063,4.67754,0.0153304,0.0339663,1.22589
89,281.037,85.9862,-0.288234,3.78894,0.0153539,0.0345519,1.1928
90,280.677,85.4711,-0.286414,3.83812,0.0153775,0.0351375,1.24329
91,278.043,97.8851,-0.331076,4.59251,0.015401,0.0357232,1.23889
92,279.415,90.6963,-0.305337,4.10319,0.0140272,0.00204237,1.2773
93,281.273,83.8862,-0.281115,3.52418,0.0140206,0.00189108,1.2921
94,285.651,66.286,-0.21949,2.4215,0.014014,0.0017398,1.16693
95,285.129,65.7908,-0.217745,2.49329,0.0140074,0.00158851,1.21193
96,286.7,60.3424,-0.198734,2.13004,0.0140008,0.00143722,1.2354
97,286.557,59.8286,-0.196933,2.12245,0.0139942,0.00128594,1.27361
98,290.512,42.5948,-0.137604,1.41537,0.0139876,0.00113465,1.20376
99,289.633,47.3921,-0.154162,1.51355,0.013981,0.000983363,1.22812
100,289.877,46.866,-0.152341,1.44837,0.0139745,0.000832077,1.25748
101,291.07,41.0319,-0.132292,1.25083,0.0139679,0.00068079,1.27497
102,294.238,31.4342,-0.0996676,0.867119,0.0139613,0.000529503,1.24109
103,290.975,39.8749,-0.128672,1.20814,0.0139547,0.000378217,1.22645
104,294.797,26.5974,-0.0836276,0.773002,0.0139481,0.00022693,1.17121
105,297.268,22.8357,-0.07097,0.559937,0.0139415,7.56433e-05,1.17867
106,294.516,29.3146,-0.0929655,0.755743,0.0139349,-7.56433e-05,1.17904
107,293.889,28.8166,-0.0912668,0.789055,0.0139283,-0.00022693,1.20517
108,294.676,28.3145,-0.0895593,0.700667,0.0139217,-0.000378217,1.22285
109,296.409,21.0391,-0.0650105,0.550282,0.0139152,-0.000529503,1.21919
110,299.395,15.5216,-0.0465785,0.361285,0.0139086,-0.00068079,1.2149
111,297.498,20.1149,-0.0620164,0.448436,0.013902,-0.000832077,1.21674
112,294.387,26.1886,-0.0826453,0.642346,0.0138954,-0.000983363,1.21657
113,295.417,22.2109,-0.069177,0.545313,0.0138888,-0.00113465,1.22949
114,293.285,25.1344,-0.0791422,0.691323,0.0138822,-0.00128594,1.23194
115,292.162,28.4723,-0.0905631,0.768351,0.0138756,-0.00143722,1.24483
116,292.558,27.918,-0.0886646,0.707538,0.013869,-0.00158851,1.27095
117,289.818,36.5484,-0.118439,0.960247,0.0138624,-0.0017398,1.26237
118,290.055,35.9199,-0.116267,0.906762,0.0138558,-0.00189108,1.28928
119,287.438,40.7186,-0.132956,1.2059,0.0138493,-0.00204237,1.296
120,290.733,29.7938,-0.0953732,0.782579,0.0138427,-0.00219366,1.28309
121,291.789,25.0262,-0.0790298,0.661994,0.0138361,-0.00234494,1.30426
122,295.198,17.7716,-0.0544513,0.402777,0.0138295,0.00140582,1.29488
123,296.134,17.2813,-0.0527936,0.338796,0.0138229,0.00131798,1.30854
124,294.744,16.7939,-0.0511381,0.395136,0.0138163,0.00123014,1.32619
125,295.414,16.3064,-0.0494856,0.342005,0.0138097,0.0011423,1.34561
126,293.068,22.0539,-0.0690953,0.45897,0.0138031,0.00105446,1.34533
127,293.711,18.1434,-0.0557784,0.400396,0.0137965,0.000966626,1.36026
128,291.88,20.8569,-0.0650729,0.498266,0.0137899,0.000878787,1.36517
129,292.229,20.2684,-0.0630564,0.452993,0.0137834,0.000790948,1.38844
130,294.896,13.8536,-0.0413013,0.291331,0.0137768,0.00070311,1.38267
131,292.175,19.0304,-0.0590176,0.416624,0.0137702,0.000615271,1.37028
132,292.3,18.4407,-0.0569979,0.389227,0.0137636,0.000527432,1.39097
133,293.448,14.8925,-0.0449043,0.311194,0.013757,0.000439594,1.40428
134,293.173,17.2575,-0.0529691,0.307932,0.0137504,0.000351755,1.42043
135,296.413,9.50325,-0.0268068,0.171496,0.0137438,0.000263916,1.38586
136,298.813,7.55552,-0.0202874,0.105488,0.0137372,0.000176077,1.3879
137,300.847,5.04102,-0.0119284,0.0670572,0.0137306,8.82387e-05,1.38534
138,301.82,4.81543,-0.0111803,0.051073,0.013724,4e-07,1.38991
139,301.565,4.59587,-0.0104517,0.049231,0.0137175,-8.74387e-05,1.39478
140,300.854,4.38293,-0.00974331,0.0523146,0.0137109,-0.000175277,1.39931
141,300.166,4.96919,-0.0116959,0.0549043,0.0137043,-0.000263116,1.40359
142,301.211,3.97384,-0.00839075,0.0402862,0.0136977,-0.000350955,1.40617
143,302.104,3.19954,-0.0058272,0.0303077,0.0136911,-0.000438794,1.40881
144,302.147,3.04985,-0.00533139,0.0270313,0.0136845,-0.000526632,1.41196
145,302.001,3.41332,-0.00653454,0.0250666,0.0136779,-0.000614471,1.41482
146,302.805,2.76931,-0.00440728,0.0182726,0.0136713,-0.00070231,1.41649
147,304.477,2.29058,-0.00283464,0.0108245,0.0136647,-0.000790148,1.41668
148,307.717,1.79896,-0.0012367,0.00415492,0.0136581,-0.000877987,1.41425
149,306.996,1.75096,-0.00108013,0.0042677,0.0136516,-0.000965826,1.4151
150,307.297,1.70706,-0.000937045,0.00332712,0.013645,-0.00105366,1.41578
151,303.86,1.94842,-0.00173116,0.0071879,0.0136384,-0.0011415,1.4152
152,302.077,2.08974,-0.00219875,0.00991235,0.0136318,-0.00122934,1.41564
153,301.555,2.24909,-0.00272708,0.00966799,0.0136252,0.0313086,1.41705
154,300.979,2.13825,-0.00235877,0.00956156,0.0136186,0.0316445,1.41874
155,298.275,2.65192,-0.00408085,0.0161874,0.013612,0.0319804,1.41851
156,300.123,2.16695,-0.00246501,0.00839218,0.0136054,0.0323163,1.41876
157,300.702,1.85966,-0.00144304,0.00594267,0.0135988,0.0326521,1.41979
158,304.676,1.57682,-0.000514594,0.0014232,0.0135922,0.032988,1.41861
159,303.255,1.6176,-0.000648918,0.00174797,0.0135857,0.0333239,1.41906
160,302.231,1.57823,-0.000518546,0.00189777,0.0135791,0.0336598,1.41962
161,301.04,1.61292,-0.000633622,0.00213398,0.0135725,0.0339956,1.42004
162,298.915,1.77616,-0.00117957,0.00321526,0.0135659,0.0343315,1.42035
163,300.351,1.60107,-0.000596517,0.00153784,0.0135593,0.0346674,1.42036
164,303.703,1.45166,-0.000104434,0.000344148,0.0135527,0.0350033,1.4196
165,304.988,1.44251,-7.42564e-05,0.000146551,0.0135461,0.0353391,1.41972
166,303.613,1.4356,-5.13203e-05,0.000167073,0.0135395,0.035675,1.41985
167,304.176,1.43049,-3.43526e-05,8.44188e-05,0.0135329,0.0360109,1.41995
168,302.826,1.43238,-4.04276e-05,9.14368e-05,0.0135263,0.0363467,1.42004
169,307.956,1.42061,-2.0582e-06,6.32136e-06,0.0135198,0.0366826,1.41997
170,308.651,1.42038,-1.14127e-06,2.38387e-06,0.0135132,0.0370185,1.42003
171,309.864,1.42018,-3.01297e-07,7.07906e-07,0.0135066,0.0373544,1.42008
172,312.884,1.42015,-3.48133e-08,7.53513e-08,0.0135,0.0376902,1.42013
173,316.689,1.42019,-3.37718e-09,4.68465e-09,0.0134934,0.0380261,1.42019
174,320.295,1.42024,-1.25401e-10,2.43454e-10,0.0134868,0.038362,1.42024
175,319.954,1.42029,-3.82336e-11,9.01281e-11,0.0134802,0.0386979,1.42029
176,319.534,1.42034,-2.25712e-11,2.9023e-11,0.0134736,0.0390337,1.42034
177,319.747,1.4204,-2.18694e-12,5.56903e-12,0.013467,0.0393696,1.4204
178,321.751,1.42045,-1.5735e-13,2.7648e-13,0.0134605,0.0397055,1.42045
179,321.873,1.4205,-1.79375e-14,2.75503e-14,0.0134539,0.0400414,1.4205
180,323.978,1.42055,-4.3063e-16,4.71969e-16,0.0134473,0.0403772,1.42055
expired,323.978,1.42055,-4.3063e-16,0,,,1.42055
0,293.98,73.8517,-0.238926,3.61234,,,0
1,296.443,63.5069,-0.20402,3.03578,0.0132822,0,-0.00934076
2,294.255,73.086,-0.236566,3.49008,0.0133058,0,-0.0147684
3,294.626,72.7373,-0.235374,3.37648,0.0133293,0,0.0136283
4,293.467,72.3874,-0.234172,3.61765,0.0133528,0,0.0479359
5,295.88,66.8898,-0.215583,3.04472,0.0133764,0,0.058388
6,297.82,57.2893,-0.183338,2.63163,0.0133999,0,0.0558433
7,299.883,52.8225,-0.168436,2.23744,0.0134235,0,0.0738707
8,295.049,65.6722,-0.211981,3.13849,0.013447,0,-0.0109422
9,293.034,75.8235,-0.246615,3.56837,0.0134706,0,-0.0114036
10,294.815,64.8972,-0.209544,3.13264,0.0134941,0,-0.0121078
11,291.209,80.746,-0.26396,3.95956,0.0135176,0,-0.0810214
12,291.368,80.3651,-0.262642,3.88649,0.0135412,0,-0.0467221
13,290.127,86.1687,-0.282635,4.18386,0.0135647,0,-0.0152024
14,291.105,79.5742,-0.259971,3.8862,0.0135883,0,0.00911762
15,290.659,79.1838,-0.258617,3.97157,0.0136118,0,0.0426622
16,291.367,78.7888,-0.257252,3.75502,0.0136353,0,0.0790123
17,293.897,67.1879,-0.217769,3.12735,0.0136589,0,0.0589647
18,294.68,66.8014,-0.216449,2.93395,0.0136824,0,0.0843651
19,296.805,56.7742,-0.182656,2.48921,0.013706,0,0.071688
20,299.43,48.1901,-0.153981,2.01957,0.0137295,0,0.0639518
21,297.768,51.7531,-0.165941,2.27026,0.0137531,0,0.0709869
22,295.504,60.1526,-0.194358,2.65553,0.0137766,0,0.0634083
23,294.124,64.6762,-0.209731,2.90514,0.0138001,0,0.0841484
24,291.685,75.2252,-0.245888,3.41893,0.0138237,0,0.084449
25,291.512,74.7979,-0.244413,3.42748,0.0138472,0,0.121263
26,289.49,80.4449,-0.263909,3.89918,0.0138708,0,0.146618
27,286.592,91.9058,-0.303889,4.69193,0.0138943,0,0.12179
28,283.631,100.169,-0.333012,5.59299,0.0139179,0,0.124037
29,279.421,114.82,-0.385432,7.05148,0.0139414,0,0.0711164
30,283.117,99.0563,-0.329735,5.6776,0.0139649,0,0.0251536
31,285.379,94.0427,-0.312154,4.90249,0.0139885,0,0.0581672
32,288.375,83.852,-0.276803,3.98492,0.014012,0,0.043996
33,285.116,92.9527,-0.308711,4.89886,0.0140356,0,0.0354846
34,289.81,76.2592,-0.251097,3.54132,0.0140591,0,-0.0525628
35,290.58,69.8337,-0.228974,3.32352,0.0140826,0,-0.0251243
36,287.411,81.5922,-0.269876,4.10388,0.0141062,0,-0.077315
37,289.859,74.6722,-0.245992,3.42815,0.0141297,0,-0.058968
38,290.154,74.1677,-0.244243,3.32577,0.0141533,0,-0.0261568
39,293.812,57.4444,-0.187315,2.52,0.0141768,0,-0.111119
40,290.704,67.1618,-0.220735,3.1334,0.0142004,0,-0.140121
41,291.902,61.4069,-0.201011,2.84444,0.0142239,0,-0.112998
42,288.721,77.9998,-0.258473,3.53759,0.0142474,0,-0.164253
43,287.983,77.3832,-0.256321,3.6864,0.014271,0,-0.119183
44,291.596,65.015,-0.213895,2.82048,0.0142945,0,-0.176435
45,292.79,59.5398,-0.195186,2.55368,0.0143181,0,-0.162454
46,292.516,59.1879,-0.193975,2.5781,0.0143416,0,-0.130966
47,291.006,63.821,-0.209888,2.85767,0.0143652,0,-0.115419
48,288.355,74.3125,-0.246263,3.43143,0.0143887,0,-0.130159
49,289.16,68.4696,-0.226047,3.21336,0.0144122,0,-0.107353
50,287.357,78.9374,-0.262465,3.62283,0.0144358,0,-0.106678
51,288.738,73.4563,-0.243471,3.256,0.0144593,0,-0.0990573
52,287.735,73.1878,-0.242528,3.46813,0.0144829,0,-0.0640637
53,289.204,67.304,-0.222173,3.09111,0.0145064,0,-0.0405064
54,286.405,77.7973,-0.258802,3.7462,0.0145299,0,-0.0710096
55,286.484,77.5336,-0.257871,3.69434,0.0145535,0,-0.0365327
56,284.577,82.0601,-0.273766,4.17921,0.014577,0,-0.0265511
57,288.164,71.6761,-0.237719,3.21521,0.0146006,0,-0.0413295
58,288.964,65.7468,-0.21719,3.00465,0.0146241,0,-0.0179901
59,286.972,76.337,-0.254084,3.44826,0.0146477,0,-0.0264193
60,289.235,65.0818,-0.21516,2.88655,0.0146712,0,-0.0365347
61,286.406,75.6759,-0.252151,3.52889,0.0146947,0.0181544,-0.0706036
62,294.249,49.0069,-0.16152,1.88994,0.0147183,0.01874,-0.410117
63,293.224,53.3021,-0.17617,2.03234,0.0147418,0.0193257,-0.387517
64,293.778,48.2593,-0.159007,1.91315,0.0147654,0.0199113,-0.366527
65,289.273,62.8068,-0.209299,2.72249,0.0147889,0.0204969,-0.460249
66,291.503,57.0562,-0.189574,2.25043,0.0148125,0.0210825,-0.455792
67,292.137,51.6509,-0.171075,2.10735,0.014836,0.0216682,-0.433814
68,291.622,56.2992,-0.187018,2.17026,0.0148595,0.0222538,-0.409648
69,295.159,41.7704,-0.137798,1.57772,0.0148831,0.0228394,-0.479693
70,290.216,60.6982,-0.203021,2.37262,0.0149066,0.023425,-0.594375
71,290.606,54.9082,-0.183102,2.26617,0.0149302,0.0240107,-0.568466
72,289.857,59.9384,-0.200461,2.37781,0.0149537,0.0245963,-0.544352
73,288.012,65.3356,-0.219205,2.72713,0.0149772,0.0251819,-0.525318
74,283.554,80.3624,-0.272206,3.79308,0.0150008,0.0257675,-0.615642
75,281.894,85.4319,-0.290197,4.2247,0.0150243,0.0263532,-0.597599
76,284.572,74.4389,-0.251576,3.44514,0.0150479,0.0269388,-0.597732
77,289.267,57.663,-0.19359,2.32737,0.0150714,0.0275244,-0.663567
78,290.569,51.6561,-0.172924,2.04892,0.015095,0.02811,-0.639121
79,289.869,56.6791,-0.190259,2.14176,0.0151185,0.0286957,-0.612823
80,285.641,72.3218,-0.245029,3.00912,0.015142,0.0292813,-0.677787
81,287.451,61.5038,-0.207404,2.55638,0.0151656,0.0298669,-0.67121
82,286.534,66.4166,-0.224558,2.71744,0.0151891,0.0304525,-0.644556
83,290.618,48.9389,-0.164428,1.87352,0.0152127,0.0310382,-0.720493
84,291.37,48.4242,-0.162669,1.71711,0.0152362,0.0316238,-0.689761
85,290.588,47.905,-0.16089,1.81203,0.0152598,0.0322094,-0.659628
86,292.445,42.3477,-0.141894,1.49172,0.0152833,0.032795,-0.640377
87,290.971,46.8189,-0.157268,1.68158,0.0153068,0.0333807,-0.623031
88,287.468,57.5641,-0.194654,2.27937,0.0153304,0.0339663,-0.672223
89,285.982,62.4191,-0.211641,2.55305,0.0153539,0.0345519,-0.659444
90,284.934,66.7511,-0.226856,2.74323,0.0153775,0.0351375,-0.630993
91,284.777,66.1893,-0.224895,2.73558,0.015401,0.0357232,-0.591172
92,281.946,76.4796,-0.261385,3.38615,0.0140272,0.00204237,-0.603015
93,283.186,70.3676,-0.239793,3.0275,0.0140206,0.00189108,-0.565775
94,280.641,81.5213,-0.279528,3.65117,0.014014,0.0017398,-0.576905
95,283.131,69.3081,-0.236382,2.95707,0.0140074,0.00158851,-0.576032
96,283.904,68.8165,-0.234642,2.73021,0.0140008,0.00143722,-0.529478
97,285.808,62.973,-0.214188,2.27605,0.0139942,0.00128594,-0.51967
98,285.252,62.4579,-0.212374,2.35169,0.0139876,0.00113465,-0.47394
99,284.341,67.266,-0.229276,2.51146,0.013981,0.000983363,-0.43805
100,289.425,45.0015,-0.152341,1.51554,0.0139745,0.000832077,-0.605435
101,291.637,39.156,-0.132292,1.18065,0.0139679,0.00068079,-0.605837
102,291.094,38.6329,-0.13049,1.22018,0.0139613,0.000529503,-0.5721
103,291.369,38.1047,-0.128672,1.15966,0.0139547,0.000378217,-0.54601
104,288.072,48.5436,-0.164904,1.6025,0.0139481,0.00022693,-0.563204
105,289.493,42.1916,-0.142956,1.3523,0.0139415,7.56433e-05,-0.545418
106,288.517,47.3862,-0.160955,1.46898,0.0139349,-7.56433e-05,-0.520914
107,291.203,35.8237,-0.121243,1.07145,0.0139283,-0.00022693,-0.554024
108,289.427,40.4131,-0.137095,1.27163,0.0139217,-0.000378217,-0.537373
109,287.585,45.5231,-0.154858,1.51839,0.0139152,-0.000529503,-0.530003
110,287.54,44.927,-0.152778,1.49192,0.0139086,-0.00068079,-0.494807
111,287.902,44.3231,-0.150675,1.39982,0.013902,-0.000832077,-0.456234
112,289.443,38.0521,-0.129003,1.14983,0.0138954,-0.000983363,-0.436613
113,288.415,43.0697,-0.146394,1.26018,0.0138888,-0.00113465,-0.412809
114,289.871,36.8227,-0.124837,1.03907,0.0138822,-0.00128594,-0.402994
115,292.686,26.7927,-0.0905631,0.719645,0.0138756,-0.00143722,-0.433471
116,296.754,16.0967,-0.0545158,0.412187,0.013869,-0.00158851,-0.493284
117,291.512,29.8134,-0.101567,0.782219,0.0138624,-0.0017398,-0.576877
