numMC,PL,,,,
7775,0.00168015,0,,,
7776,-0.00200966,0,,,
7777,-0.00117994,0,,,
7778,-0.00221629,0,,,
7779,0.00166802,0,,,
7780,0.00855407,0,,,
7781,-0.00285263,0,,,
7782,-0.00305168,0,,,
7783,-0.000813507,0,,,
7784,0.00125168,0,,,
7785,0.0005581,0,,,
7786,2.50E-05,0,,,
7787,-0.00315283,0,,,
7788,-0.00067574,0,,,
7789,-0.00359072,0,,,
7790,-0.00265078,0,,,
7791,0.00179983,0,,,
7792,-0.000362861,0,,,
7793,0.000644617,0,,,
7794,-0.0222755,1,,,
7795,-0.00106209,0,,,
7796,-0.00329691,0,,,
7797,0.00690349,0,,,
7798,-0.0121426,1,,,
7799,-0.00926041,0,,,
7800,-0.00144156,0,,,
7801,0.000796954,0,,,
7802,-0.00384886,0,,,
7803,-0.00219006,0,,,
7804,-0.00380994,0,,,
7805,0.000491081,0,,,
7806,-0.00274212,0,,,
7807,0.000292049,0,,,
7808,-0.00586558,0,,,
7809,-0.00378537,0,,,
7810,-0.0134193,1,,,
7811,-0.00982761,0,,,
7812,-0.0014563,0,,,
7813,-0.000304601,0,,,
7814,0.00687959,0,,,
7815,-0.000388804,0,,,
7816,-0.00656978,0,,,
7817,0.0012434,0,,,
7818,0.000208851,0,,,
7819,-0.000261866,0,,,
7820,0.00469229,0,,,
7821,-0.0147049,1,,,
7822,0.00453578,0,,,
7823,-0.000158264,0,,,
7824,0.000543553,0,,,
7825,-0.0116371,0,,,
7826,-0.00104758,0,,,
7827,-2.78E-05,0,,,
7828,0.00571711,0,,,
7829,-0.0033756,0,,,
7830,0.000402589,0,,,
7831,0.000357051,0,,,
7832,-0.0258451,1,,,
7833,-0.00111357,0,,,
7834,-0.00174085,0,,,
7835,0.00346344,0,,,
7836,-9.73E-05,0,,,
7837,-0.00293165,0,,,
7838,-0.000321108,0,,,
7839,-0.00203659,0,,,
7840,0.000117097,0,,,
7841,-0.000508248,0,,,
7842,-0.00142186,0,,,
7843,0.000789903,0,,,
7844,0.00236426,0,,,
7845,0.00456025,0,,,
7846,-0.0042042,0,,,
7847,-0.00360729,0,,,
7848,-0.0040974,0,,,
7849,-0.0034802,0,,,
7850,-0.00288245,0,,,
7851,-0.000409646,0,,,
7852,-0.000480477,0,,,
7853,0.00505153,0,,,
7854,0.00181504,0,,,
7855,0.00289361,0,,,
7856,-0.000142074,0,,,
7857,-0.00322627,0,,,
7858,-0.000884496,0,,,
7859,-0.000790793,0,,,
7860,0.00643637,0,,,
7861,-0.00604156,0,,,
7862,-0.00122856,0,,,
7863,0.00208221,0,,,
7864,-0.000882981,0,,,
7865,-0.0153641,1,,,
7866,0.000559003,0,,,
7867,-0.00385456,0,,,
7868,-0.00338668,0,,,
7869,0.00149024,0,,,
7870,0.00256213,0,,,
7871,0.00386445,0,,,
7872,0.0138772,0,,,
7873,-0.00159028,0,,,
7874,-0.00100972,0,,,
7875,-0.000510847,0,,,
7876,-0.00470036,0,,,
7877,-0.00126749,0,,,
7878,-0.00126575,0,,,
7879,0.00358741,0,,,
7880,-0.00146756,0,,,
7881,0.000829829,0,,,
7882,-0.0050944,0,,,
7883,-0.00172981,0,,,
7884,0.00815752,0,,,
7885,-0.0284303,1,,,
7886,-0.0126405,1,,,
7887,-0.00147936,0,,,
7888,-0.0013396,0,,,
7889,0.0060638,0,,,
7890,0.00401554,0,,,
7891,0.002593,0,,,
7892,0.00127641,0,,,
7893,0.01055,0,,,
7894,-0.0077032,0,,,
7895,-0.00162332,0,,,
7896,-0.00102819,0,,,
7897,-0.00608321,0,,,
7898,-0.00183206,0,,,
7899,-0.00758846,0,,,
7900,0.000395538,0,,,
7901,0.00172691,0,,,
7902,5.96E-05,0,,,
7903,-0.000564391,0,,,
7904,-0.00379097,0,,,
7905,-0.00365543,0,,,
7906,0.00225617,0,,,
7907,0.00192613,0,,,
7908,0.00303843,0,,,
7909,-0.00385204,0,,,
7910,0.00207122,0,,,
7911,-0.00599652,0,,,
7912,-0.000986371,0,,,
7913,0.000888063,0,,,
7914,-0.000205663,0,,,
7915,0.00204452,0,,,
7916,0.000529811,0,,,
7917,-0.0028819,0,,,
7918,-0.000575041,0,,,
7919,-0.016086,1,,,
7920,0.00162375,0,,,
7921,-0.0218042,1,,,
7922,-0.0011149,0,,,
7923,0.00652211,0,,,
7924,-0.000358308,0,,,
7925,-0.000162947,0,,,
7926,-0.00319494,0,,,
7927,-0.00915166,0,,,
7928,0.000919401,0,,,
7929,-0.00042233,0,,,
7930,-0.00113264,0,,,
7931,0.000388894,0,,,
7932,-0.00108462,0,,,
7933,-0.00315856,0,,,
7934,0.000424275,0,,,
7935,0.000472147,0,,,
7936,0.0165117,0,,,
7937,-0.000704808,0,,,
7938,0.000531051,0,,,
7939,0.00346589,0,,,
7940,0.000895323,0,,,
7941,0.00826507,0,,,
7942,-0.00598215,0,,,
7943,-0.00532546,0,,,
7944,-0.016137,1,,,
7945,0.001436,0,,,
7946,-0.000478715,0,,,
7947,0.00230223,0,,,
7948,-0.000587898,0,,,
7949,0.00155982,0,,,
7950,0.00291405,0,,,
7951,-0.00646518,0,,,
7952,-0.00188983,0,,,
7953,-0.0057429,0,,,
7954,0.00801694,0,,,
7955,0.00156231,0,,,
7956,-0.000664842,0,,,
7957,-0.000897044,0,,,
7958,0.000108686,0,,,
7959,-0.00429281,0,,,
7960,-0.0168461,1,,,
7961,-0.00209562,0,,,
7962,-0.00147811,0,,,
7963,-0.00392566,0,,,
7964,0.0231879,0,,,
7965,-0.00913157,0,,,
7966,-0.0064281,0,,,
7967,-0.00105887,0,,,
7968,0.00481326,0,,,
7969,0.00127614,0,,,
7970,-0.00709867,0,,,
7971,0.00122927,0,,,
7972,-0.00545023,0,,,
7973,-0.00392333,0,,,
7974,0.00414518,0,,,
7975,0.000626525,0,,,
7976,0.00622132,0,,,
7977,-0.000290986,0,,,
7978,-0.00401009,0,,,
7979,-0.00268155,0,,,
7980,-0.00200272,0,,,
7981,0.000210116,0,,,
7982,-0.00143017,0,,,
7983,0.00152744,0,,,
7984,-0.000799505,0,,,
7985,-0.0136264,1,,,
7986,0.000559511,0,,,
7987,-0.00433858,0,,,
7988,0.00497061,0,,,
7989,0.0157568,0,,,
7990,0.00479815,0,,,
7991,0.00614872,0,,,
7992,-0.015428,1,,,
7993,-4.31E-05,0,,,
7994,-0.00461272,0,,,
7995,0.0016577,0,,,
7996,-0.00441026,0,,,
7997,0.00064943,0,,,
7998,0.00160552,0,,,
7999,-0.00379096,0,,,
8000,0.000136827,0,,,
8001,-0.000196285,0,,,
8002,-0.000285686,0,,,
8003,-0.00885288,0,,,
8004,0.0139533,0,,,
8005,-0.00330932,0,,,
8006,-0.00114436,0,,,
8007,0.00320048,0,,,
8008,-0.00899588,0,,,
8009,0.00539092,0,,,
8010,-0.005533,0,,,
8011,-0.0572504,1,,,
8012,0.000202299,0,,,
8013,0.00042654,0,,,
8014,-0.00178726,0,,,
8015,-0.0314663,1,,,
8016,-0.00063229,0,,,
8017,-1.15E-05,0,,,
8018,-0.0082629,0,,,
8019,-0.0296121,1,,,
8020,-0.00247746,0,,,
8021,-1.00E-05,0,,,
8022,0.00130246,0,,,
8023,-0.00581836,0,,,
8024,0.00373187,0,,,
8025,0.00448741,0,,,
8026,0.000806846,0,,,
8027,-0.000525969,0,,,
8028,-3.58E-05,0,,,
8029,-0.00169624,0,,,
8030,0.000482625,0,,,
8031,0.000100166,0,,,
8032,-0.0014477,0,,,
8033,-0.00091523,0,,,
8034,-0.000859426,0,,,
8035,-0.000795587,0,,,
8036,-0.000757339,0,,,
8037,-0.0130487,1,,,
8038,-0.000360626,0,,,
8039,0.000636079,0,,,
8040,-0.00023388,0,,,
8041,-0.0110702,0,,,
8042,-0.000827944,0,,,
8043,0.00100023,0,,,
8044,0.00349345,0,,,
8045,-0.00426678,0,,,
8046,-0.00269478,0,,,
8047,-0.00301816,0,,,
8048,0.0070004,0,,,
8049,-0.00424478,0,,,
8050,0.00143848,0,,,
8051,-0.00684671,0,,,
8052,-0.00066451,0,,,
8053,0.000745788,0,,,
8054,0.016902,0,,,
8055,-0.00750336,0,,,
8056,0.00043615,0,,,
8057,-0.00220076,0,,,
8058,0.000958857,0,,,
8059,-0.0216905,1,,,
8060,-0.0168954,1,,,
8061,0.0004674,0,,,
8062,-0.00302011,0,,,
8063,0.00322572,0,,,
8064,0.00032489,0,,,
8065,-0.00178608,0,,,
8066,-0.00408208,0,,,
8067,0.0017983,0,,,
8068,-0.0112581,0,,,
8069,0.00539009,0,,,
8070,0.0036981,0,,,
8071,-0.00208747,0,,,
8072,-0.000609711,0,,,
8073,0.00571373,0,,,
8074,0.000748435,0,,,
8075,-0.00124275,0,,,
8076,-0.00794626,0,,,
8077,0.000910202,0,,,
8078,0.00326305,0,,,
8079,0.000573591,0,,,
8080,0.00186017,0,,,
8081,0.00248806,0,,,
8082,-0.000929511,0,,,
8083,5.21E-05,0,,,
8084,-0.000554597,0,,,
8085,-0.00438718,0,,,
8086,-0.00507221,0,,,
8087,0.0037913,0,,,
8088,0.00269563,0,,,
8089,-0.00328874,0,,,
8090,-0.0147185,1,,,
8091,-0.00115011,0,,,
8092,0.00446955,0,,,
8093,0.00423271,0,,,
8094,0.000501638,0,,,
8095,-0.0130265,1,,,
8096,-0.00187606,0,,,
8097,0.0025004,0,,,
8098,-0.00170629,0,,,
8099,-0.000111411,0,,,
8100,-0.00199786,0,,,
8101,0.000326902,0,,,
8102,-0.00405595,0,,,
8103,-0.00323398,0,,,
8104,0.00170662,0,,,
8105,0.00150937,0,,,
8106,-0.00976818,0,,,
8107,0.00050416,0,,,
8108,-0.00108914,0,,,
8109,0.000904712,0,,,
8110,-0.00630508,0,,,
8111,0.00378012,0,,,
8112,-0.0243775,1,,,
8113,0.0040213,0,,,
8114,0.00301271,0,,,
8115,0.000933901,0,,,
8116,-0.00542103,0,,,
8117,-0.000630234,0,,,
8118,0.00714832,0,,,
8119,-0.000662908,0,,,
8120,0.00196735,0,,,
8121,0.00815178,0,,,
8122,-0.00285965,0,,,
8123,-0.00265464,0,,,
8124,0.00187193,0,,,
8125,-0.00210462,0,,,
8126,-0.000274006,0,,,
8127,0.00127894,0,,,
8128,1.91E-05,0,,,
8129,-0.00691239,0,,,
8130,0.00046284,0,,,
8131,0.00228717,0,,,
8132,-0.00268751,0,,,
8133,-0.00308425,0,,,
8134,-0.0065292,0,,,
8135,0.00242232,0,,,
8136,-0.00431335,0,,,
8137,0.0182018,0,,,
8138,-0.0192075,1,,,
8139,-0.00445143,0,,,
8140,-0.00277991,0,,,
8141,0.000878433,0,,,
8142,-0.00762987,0,,,
8143,0.0015926,0,,,
8144,-7.66E-05,0,,,
8145,-0.000557732,0,,,
8146,-0.00179981,0,,,
8147,0.000239678,0,,,
8148,0.00437696,0,,,
8149,0.00227245,0,,,
8150,-0.00125806,0,,,
8151,0.00222819,0,,,
8152,0.000907724,0,,,
8153,0.00122427,0,,,
8154,0.00718519,0,,,
8155,-0.0034033,0,,,
8156,-3.76E-05,0,,,
8157,0.00283322,0,,,
8158,-0.00204685,0,,,
8159,-0.00228182,0,,,
8160,7.98E-05,0,,,
8161,0.000392588,0,,,
8162,-0.00102611,0,,,
8163,0.00204772,0,,,
8164,-0.0108211,0,,,
8165,0.00409428,0,,,
8166,-0.00264786,0,,,
8167,0.0160231,0,,,
8168,-0.00345636,0,,,
8169,0.000474432,0,,,
8170,-7.82E-05,0,,,
8171,-0.00220574,0,,,
8172,-0.00983991,0,,,
8173,0.00302304,0,,,
8174,0.00148545,0,,,
8175,-0.0008337,0,,,
8176,-0.0037433,0,,,
8177,-0.00715551,0,,,
8178,-0.00234376,0,,,
8179,-0.00880266,0,,,
8180,0.0139846,0,,,
8181,0.00298318,0,,,
8182,0.00160165,0,,,
8183,-0.00218055,0,,,
8184,0.0111116,0,,,
8185,0.00272665,0,,,
8186,0.000265564,0,,,
8187,-0.0021009,0,,,
8188,-0.000807084,0,,,
8189,0.00167609,0,,,
8190,-0.00104408,0,,,
8191,-0.000253484,0,,,
8192,0.00078058,0,,,
8193,-0.00436091,0,,,
8194,-0.0710866,1,,,
8195,-0.0208694,1,,,
8196,0.00836325,0,,,
8197,-0.000902272,0,,,
8198,-0.000646166,0,,,
8199,0.00398211,0,,,
8200,-0.000266865,0,,,
8201,-0.000603635,0,,,
8202,0.00433699,0,,,
8203,0.000617843,0,,,
8204,-0.00215492,0,,,
8205,0.000321816,0,,,
8206,-0.00065323,0,,,
8207,-0.00273553,0,,,
8208,0.000343126,0,,,
8209,-0.000712161,0,,,
8210,0.00244266,0,,,
8211,-0.0138063,1,,,
8212,0.00301102,0,,,
8213,-0.00243536,0,,,
8214,0.0117206,0,,,
8215,0.00143527,0,,,
8216,-0.000831934,0,,,
8217,-0.00413749,0,,,
8218,0.00138349,0,,,
8219,-0.000367071,0,,,
8220,-0.00110606,0,,,
8221,-0.000435577,0,,,
8222,0.00217653,0,,,
8223,-0.00307481,0,,,
8224,-0.0256539,1,,,
8225,0.00297248,0,,,
8226,-0.000465022,0,,,
8227,0.00166902,0,,,
8228,0.00157264,0,,,
8229,-0.0200495,1,,,
8230,0.00852198,0,,,
8231,-0.00573058,0,,,
8232,-0.00123264,0,,,
8233,5.54E-05,0,,,
8234,-0.0045235,0,,,
8235,-0.000373371,0,,,
8236,-0.00366879,0,,,
8237,-0.000871963,0,,,
8238,0.00221274,0,,,
8239,0.000712483,0,,,
8240,-0.00137065,0,,,
8241,-0.00273106,0,,,
8242,0.002357,0,,,
8243,-0.00388332,0,,,
8244,0.00033611,0,,,
8245,1.89E-05,0,,,
8246,-0.00362108,0,,,
8247,-0.00107976,0,,,
8248,-0.0111915,0,,,
8249,0.00165801,0,,,
8250,-0.00147911,0,,,
8251,-0.00409691,0,,,
8252,-0.00410044,0,,,
8253,0.00675879,0,,,
8254,0.00419307,0,,,
8255,-0.00526867,0,,,
8256,-0.00500928,0,,,
8257,-0.029562,1,,,
8258,-0.00175437,0,,,
8259,-0.00320237,0,,,
8260,-0.00201234,0,,,
8261,-0.000247185,0,,,
8262,-0.00877141,0,,,
8263,-0.00910546,0,,,
8264,-0.00214329,0,,,
8265,-0.000596989,0,,,
8266,-0.0407892,1,,,
8267,-8.68E-05,0,,,
8268,-0.00110625,0,,,
8269,0.0126379,0,,,
8270,0.000503603,0,,,
8271,-0.000839756,0,,,
8272,0.000359254,0,,,
8273,0.00182822,0,,,
8274,-0.00447417,0,,,
8275,-0.00193084,0,,,
8276,-0.00655632,0,,,
8277,-0.00126844,0,,,
8278,-0.0728628,1,,,
8279,-0.000824442,0,,,
8280,0.00189227,0,,,
8281,-0.000775759,0,,,
8282,0.00178038,0,,,
8283,-0.00957873,0,,,
8284,-0.000960458,0,,,
8285,0.0029567,0,,,
8286,0.000790046,0,,,
8287,0.000294573,0,,,
8288,-0.0115606,0,,,
8289,0.000148338,0,,,
8290,0.00543745,0,,,
8291,0.0103895,0,,,
8292,0.00451325,0,,,
8293,0.00232472,0,,,
8294,-8.29E-06,0,,,
8295,-0.00515295,0,,,
8296,-0.00125044,0,,,
8297,-0.00256086,0,,,
8298,0.000333236,0,,,
8299,-0.001686,0,,,
8300,-0.000336046,0,,,
8301,-0.00137684,0,,,
8302,0.000513989,0,,,
8303,-0.00230051,0,,,
8304,-0.00415548,0,,,
8305,0.00457869,0,,,
8306,-0.00128538,0,,,
8307,-0.00833469,0,,,
8308,-0.00353976,0,,,
8309,-0.00851781,0,,,
8310,-0.00213813,0,,,
8311,0.00490633,0,,,
8312,-0.022366,1,,,
8313,0.00114278,0,,,
8314,-0.00128394,0,,,
8315,-0.00345176,0,,,
8316,0.00406546,0,,,
8317,0.000433706,0,,,
8318,0.00162444,0,,,
8319,-0.00110452,0,,,
8320,-0.00213747,0,,,
8321,0.000978511,0,,,
8322,0.00358118,0,,,
8323,-0.00620847,0,,,
8324,0.00389905,0,,,
8325,0.00211182,0,,,
8326,0.000168981,0,,,
8327,0.00110545,0,,,
8328,-0.0011855,0,,,
8329,0.00750667,0,,,
8330,-0.00180469,0,,,
8331,0.00334315,0,,,
8332,0.00151831,0,,,
8333,0.00106321,0,,,
8334,-0.00616386,0,,,
8335,0.00086264,0,,,
8336,-0.000842686,0,,,
8337,-0.000584112,0,,,
8338,0.00103509,0,,,
8339,-0.00635136,0,,,
8340,-0.002743,0,,,
8341,-0.00036408,0,,,
8342,-0.00343097,0,,,
8343,-0.00023227,0,,,
8344,0.00477013,0,,,
8345,-0.00716527,0,,,
8346,0.000580942,0,,,
8347,-0.0172438,1,,,
8348,-0.00401972,0,,,
8349,0.0230837,0,,,
8350,0.0231664,0,,,
8351,-0.00245241,0,,,
8352,-0.00194772,0,,,
8353,0.00740344,0,,,
8354,0.00464637,0,,,
8355,-0.00232331,0,,,
8356,0.0010086,0,,,
8357,-0.00745857,0,,,
8358,-0.000177264,0,,,
8359,-0.0090947,0,,,
8360,0.000278623,0,,,
8361,0.00134007,0,,,
8362,-0.000171197,0,,,
8363,-0.00193681,0,,,
8364,0.00107482,0,,,
8365,-0.000989809,0,,,
8366,-0.00192034,0,,,
8367,0.000248488,0,,,
8368,-0.00133422,0,,,
8369,0.00157421,0,,,
8370,0.00292032,0,,,
8371,0.00523248,0,,,
8372,0.00168498,0,,,
8373,-0.00287831,0,,,
8374,-0.00695327,0,,,
8375,0.0184613,0,,,
8376,-0.00130498,0,,,
8377,0.00266319,0,,,
8378,0.00437998,0,,,
8379,-0.0046226,0,,,
8380,-0.00473886,0,,,
8381,-0.00712967,0,,,
8382,0.000714595,0,,,
8383,-0.00405963,0,,,
8384,0.00191814,0,,,
8385,7.99E-05,0,,,
8386,0.00106377,0,,,
8387,0.00125642,0,,,
8388,-0.00538205,0,,,
8389,0.00177051,0,,,
8390,0.00243616,0,,,
8391,0.00313797,0,,,
8392,-0.00858504,0,,,
8393,-0.00300957,0,,,
8394,0.00580474,0,,,
8395,0.0070411,0,,,
8396,-0.00109788,0,,,
8397,-0.00156496,0,,,
8398,-0.000567166,0,,,
8399,0.00545888,0,,,
8400,0.00196169,0,,,
8401,0.00211674,0,,,
8402,-0.000656137,0,,,
8403,-0.00133311,0,,,
8404,0.00545053,0,,,
8405,-0.00460926,0,,,
8406,-0.00577472,0,,,
8407,0.00302275,0,,,
8408,0.00230559,0,,,
8409,0.00590594,0,,,
8410,-0.00111044,0,,,
8411,-5.78E-05,0,,,
8412,-0.00182576,0,,,
8413,-0.0031029,0,,,
8414,-0.00606701,0,,,
8415,0.000223258,0,,,
8416,-0.00158681,0,,,
8417,0.000272061,0,,,
8418,-0.0038909,0,,,
8419,-0.00172285,0,,,
8420,0.00399718,0,,,
8421,0.00138321,0,,,
8422,-0.00081796,0,,,
8423,-0.0202205,1,,,
8424,-0.00155919,0,,,
8425,0.00151403,0,,,
8426,-0.0126073,1,,,
8427,-0.00116095,0,,,
8428,-0.00506539,0,,,
8429,-0.00191316,0,,,
8430,0.000341234,0,,,
8431,0.0187728,0,,,
8432,-0.00116907,0,,,
8433,-0.000250119,0,,,
8434,-0.0166975,1,,,
8435,-0.00252295,0,,,
8436,0.00567575,0,,,
8437,0.000423105,0,,,
8438,-0.00121483,0,,,
8439,-0.000819676,0,,,
8440,-0.00190608,0,,,
8441,3.31E-05,0,,,
8442,0.00113315,0,,,
8443,-0.000396903,0,,,
8444,-0.00158837,0,,,
8445,-0.0206925,1,,,
8446,0.00205338,0,,,
8447,-0.00365815,0,,,
8448,0.000606814,0,,,
8449,-0.00421036,0,,,
8450,-0.0062965,0,,,
8451,0.0017268,0,,,
8452,-0.00438952,0,,,
8453,-0.0120627,1,,,
8454,-0.0011054,0,,,
8455,0.00127224,0,,,
8456,-0.00025387,0,,,
8457,-0.00328053,0,,,
8458,0.000194459,0,,,
8459,-1.47E-05,0,,,
8460,-0.00889801,0,,,
8461,-0.00447709,0,,,
8462,-0.00230369,0,,,
8463,3.07E-05,0,,,
8464,-0.000280676,0,,,
8465,-0.00392338,0,,,
8466,0.00276212,0,,,
8467,0.0107518,0,,,
8468,0.00501886,0,,,
8469,-0.00703158,0,,,
8470,-0.00469641,0,,,
8471,0.00583619,0,,,
8472,0.00689302,0,,,
8473,-0.00447713,0,,,
8474,0.0162461,0,,,
8475,-0.00828214,0,,,
8476,-8.28E-06,0,,,
8477,-0.00742686,0,,,
8478,0.00566767,0,,,
8479,-0.00429937,0,,,
8480,0.00872414,0,,,
8481,-0.0183375,1,,,
8482,0.000631734,0,,,
8483,-0.0102126,0,,,
8484,-0.00042598,0,,,
8485,0.00273009,0,,,
8486,0.000424991,0,,,
8487,0.00776671,0,,,
8488,0.00115995,0,,,
8489,-0.00331318,0,,,
8490,0.00108542,0,,,
8491,0.00342926,0,,,
8492,-0.00370027,0,,,
8493,0.00195304,0,,,
8494,-0.0372101,1,,,
8495,0.00157463,0,,,
8496,-0.00651536,0,,,
8497,-0.000882238,0,,,
8498,0.000305751,0,,,
8499,0.000748877,0,,,
8500,0.00173463,0,,,
8501,0.000879033,0,,,
8502,0.00135985,0,,,
8503,0.00142251,0,,,
8504,-0.00207342,0,,,
8505,0.000611623,0,,,
8506,-0.00508303,0,,,
8507,-0.00081012,0,,,
8508,-0.00347219,0,,,
8509,0.00675835,0,,,
8510,0.00121593,0,,,
8511,-0.00164388,0,,,
8512,0.00192669,0,,,
8513,-0.000566856,0,,,
8514,-0.0309756,1,,,
8515,-0.00164491,0,,,
8516,0.00306006,0,,,
8517,-0.00301378,0,,,
8518,0.00139857,0,,,
8519,-0.00737604,0,,,
8520,0.00230237,0,,,
8521,-0.00459992,0,,,
8522,-0.00106568,0,,,
8523,0.00153593,0,,,
8524,0.00482131,0,,,
8525,-0.000472742,0,,,
8526,0.00723709,0,,,
8527,-0.00167518,0,,,
8528,0.00183913,0,,,
8529,-0.0157434,1,,,
8530,0.00255732,0,,,
8531,0.00220192,0,,,
8532,-0.000515137,0,,,
8533,-0.00145815,0,,,
8534,9.77E-05,0,,,
8535,0.00309597,0,,,
8536,-4.27E-05,0,,,
8537,0.00952898,0,,,
8538,0.00370309,0,,,
8539,-0.00220173,0,,,
8540,-0.00306699,0,,,
8541,0.0315885,0,,,
8542,0.00657371,0,,,
8543,0.00207908,0,,,
8544,-0.00484524,0,,,
8545,0.000393746,0,,,
8546,0.0012058,0,,,
8547,0.00275553,0,,,
8548,-0.00315428,0,,,
8549,-0.0019682,0,,,
8550,0.00298851,0,,,
8551,-0.00449335,0,,,
8552,0.00127878,0,,,
8553,-0.000120511,0,,,
8554,-0.00100465,0,,,
8555,0.000595316,0,,,
8556,-0.000885064,0,,,
8557,-0.000973135,0,,,
8558,-0.032195,1,,,
8559,0.00120561,0,,,
8560,0.00544373,0,,,
8561,0.00119831,0,,,
8562,0.000241529,0,,,
8563,-0.00668176,0,,,
8564,0.00280786,0,,,
8565,-0.000177778,0,,,
8566,0.000389255,0,,,
8567,0.000939509,0,,,
8568,-0.0102176,0,,,
8569,-0.000829849,0,,,
8570,0.00192477,0,,,
8571,-0.0042533,0,,,
8572,-0.00462511,0,,,
8573,0.000921574,0,,,
8574,-0.00822606,0,,,
8575,1.44E-05,0,,,
8576,0.00174739,0,,,
8577,0.00205747,0,,,
8578,-0.000580473,0,,,
8579,-0.00128084,0,,,
8580,0.00036182,0,,,
8581,0.00206555,0,,,
8582,-0.072619,1,,,
8583,-0.00052345,0,,,
8584,0.00845709,0,,,
8585,-0.00174348,0,,,
8586,-0.000217648,0,,,
8587,-0.00246895,0,,,
8588,0.00096205,0,,,
8589,-0.0447912,1,,,
8590,-0.000250956,0,,,
8591,-0.00295166,0,,,
8592,9.09E-05,0,,,
8593,-0.00349573,0,,,
8594,-0.0019119,0,,,
8595,-0.000314885,0,,,
8596,0.00226209,0,,,
8597,-0.000608813,0,,,
8598,0.0145998,0,,,
8599,-0.000108498,0,,,
8600,0.00414318,0,,,
8601,-9.80E-05,0,,,
8602,-0.00284597,0,,,
8603,0.00219808,0,,,
8604,-0.00519218,0,,,
8605,0.00104807,0,,,
8606,0.0040249,0,,,
8607,-0.00312477,0,,,
8608,-0.00275399,0,,,
8609,-0.001887,0,,,
8610,-0.00190239,0,,,
8611,0.00105755,0,,,
8612,0.000884896,0,,,
8613,-0.00163407,0,,,
8614,-0.00116148,0,,,
8615,-0.00427986,0,,,
8616,0.00126198,0,,,
8617,-0.00313205,0,,,
8618,0.00467367,0,,,
8619,-0.00442847,0,,,
8620,-0.029341,1,,,
8621,0.0007771,0,,,
8622,0.00333357,0,,,
8623,0.00787391,0,,,
8624,-0.00334042,0,,,
8625,0.00545617,0,,,
8626,0.00219306,0,,,
8627,-0.0012898,0,,,
8628,-0.000508765,0,,,
8629,-0.000673161,0,,,
8630,0.00522122,0,,,
8631,-0.00344809,0,,,
8632,-0.00198526,0,,,
8633,-0.00750466,0,,,
8634,-0.00606273,0,,,
8635,-0.000863591,0,,,
8636,0.00092881,0,,,
8637,0.00184211,0,,,
8638,-0.000196605,0,,,
8639,0.014277,0,,,
8640,-0.000775062,0,,,
8641,-0.00214676,0,,,
8642,0.00196892,0,,,
8643,0.00302613,0,,,
8644,0.00636838,0,,,
8645,-0.00210794,0,,,
8646,0.00475576,0,,,
8647,0.00163934,0,,,
8648,-0.00474704,0,,,
8649,0.00107106,0,,,
8650,0.00155439,0,,,
8651,8.46E-05,0,,,
8652,-0.00269764,0,,,
8653,-0.00197127,0,,,
8654,0.000483752,0,,,
8655,-0.000758101,0,,,
8656,0.000108898,0,,,
8657,0.00869454,0,,,
8658,0.00101287,0,,,
8659,-0.0062453,0,,,
8660,-0.00226914,0,,,
8661,-0.0035529,0,,,
8662,-0.000633151,0,,,
8663,-0.00336859,0,,,
8664,-0.00291167,0,,,
8665,0.000622005,0,,,
8666,-0.018435,1,,,
8667,-0.00176983,0,,,
8668,0.0162078,0,,,
8669,-0.000842875,0,,,
8670,0.000635102,0,,,
8671,-0.00378063,0,,,
8672,-0.000280747,0,,,
8673,0.00164013,0,,,
8674,0.00141795,0,,,
8675,0.000343735,0,,,
8676,-0.0018836,0,,,
8677,0.00170603,0,,,
8678,-0.00104185,0,,,
8679,0.00371908,0,,,
8680,-0.00144889,0,,,
8681,-0.000470581,0,,,
8682,0.00580014,0,,,
8683,-0.00260182,0,,,
8684,0.00125794,0,,,
8685,-0.00315157,0,,,
8686,0.000890031,0,,,
8687,0.0040924,0,,,
8688,-5.84E-05,0,,,
8689,-0.0313437,1,,,
8690,0.00461479,0,,,
8691,-0.00263996,0,,,
8692,-0.000547027,0,,,
8693,-0.0126487,1,,,
8694,0.000135147,0,,,
8695,-0.00882628,0,,,
8696,-0.000601581,0,,,
8697,-0.000434673,0,,,
8698,0.00113504,0,,,
8699,0.00195653,0,,,
8700,-0.00527545,0,,,
8701,-0.00178972,0,,,
8702,0.000454117,0,,,
8703,-0.00224951,0,,,
8704,0.0156739,0,,,
8705,0.00312167,0,,,
8706,0.000899787,0,,,
8707,0.000238514,0,,,
8708,0.00138091,0,,,
8709,-0.0218042,1,,,
8710,-0.0037526,0,,,
8711,0.0144492,0,,,
8712,-2.39E-06,0,,,
8713,-0.0116147,0,,,
8714,0.000415207,0,,,
8715,0.00962108,0,,,
8716,0.0154275,0,,,
8717,-8.53E-05,0,,,
8718,0.000211122,0,,,
8719,-0.000544689,0,,,
8720,-0.00937533,0,,,
8721,-0.00181077,0,,,
8722,0.0581525,0,,,
8723,-0.00213133,0,,,
8724,-0.000810082,0,,,
8725,-0.0025373,0,,,
8726,-0.00172364,0,,,
8727,0.000748276,0,,,
8728,-0.015152,1,,,
8729,-0.00167741,0,,,
8730,-0.0147301,1,,,
8731,0.000231369,0,,,
8732,-0.00050566,0,,,
8733,0.00345323,0,,,
